id,obs_id,choice,chosen_alt,av_car,av_bus,av_air,av_rail,time_car,time_bus,time_air,time_rail,cost_car,cost_bus,cost_air,cost_rail,access_bus,access_air,access_rail,service_air,service_rail,female,business,income
21,284,1,car,1,1,0,1,300,390,0,155,30,20,0,75,5,0,25,0,2,1,1,1
21,285,4,rail,1,1,0,1,250,330,0,170,40,35,0,35,10,0,25,0,2,1,1,1
21,286,1,car,1,1,0,1,275,420,0,130,30,20,0,75,25,0,25,0,2,1,1,1
21,287,4,rail,1,1,0,1,275,300,0,170,45,30,0,35,25,0,10,0,2,1,1,1
21,288,4,rail,1,1,0,1,390,420,0,140,35,15,0,55,10,0,10,0,1,1,1,1
21,289,1,car,1,1,0,1,345,360,0,140,35,30,0,45,5,0,25,0,3,1,1,1
21,290,4,rail,1,1,0,1,345,390,0,120,45,25,0,35,25,0,5,0,1,1,1,1
21,291,1,car,1,1,0,1,250,390,0,130,50,20,0,75,15,0,15,0,3,1,1,1
21,292,4,rail,1,1,0,1,390,390,0,170,30,35,0,35,5,0,25,0,3,1,1,1
21,293,1,car,1,1,0,1,275,330,0,140,45,30,0,65,15,0,15,0,2,1,1,1
21,294,4,rail,1,1,0,1,300,420,0,140,45,25,0,55,15,0,10,0,3,1,1,1
22,295,3,air,0,1,1,1,0,345,90,130,0,30,50,55,15,35,20,2,3,1,1,4
22,296,4,rail,0,1,1,1,0,390,70,140,0,35,95,45,5,45,20,3,1,1,1,4
22,297,3,air,0,1,1,1,0,390,80,130,0,20,50,65,25,55,5,3,2,1,1,4
22,298,3,air,0,1,1,1,0,360,80,140,0,25,80,55,25,40,20,2,1,1,1,4
22,299,3,air,0,1,1,1,0,420,80,130,0,20,80,35,15,40,15,2,3,1,1,4
22,300,3,air,0,1,1,1,0,420,60,140,0,20,110,55,20,35,25,3,1,1,1,4
22,301,3,air,0,1,1,1,0,420,50,130,0,20,65,75,20,55,10,1,2,1,1,4
22,302,4,rail,0,1,1,1,0,420,80,155,0,20,80,55,15,45,20,1,2,1,1,4
22,303,4,rail,0,1,1,1,0,300,80,140,0,30,95,45,20,35,20,3,2,1,1,4
22,304,3,air,0,1,1,1,0,390,50,130,0,20,65,75,10,50,10,2,1,1,1,4
22,305,3,air,0,1,1,1,0,360,80,155,0,15,110,35,5,35,20,2,1,1,1,4
22,306,3,air,0,1,1,1,0,390,50,170,0,20,65,45,20,55,5,2,1,1,1,4
22,307,4,rail,0,1,1,1,0,345,70,130,0,25,110,45,20,35,10,3,1,1,1,4
22,308,3,air,0,1,1,1,0,420,50,120,0,15,50,75,5,55,5,1,3,1,1,4
23,309,3,air,1,1,1,1,250,360,90,140,45,20,50,65,10,40,20,2,3,1,0,1
23,310,3,air,1,1,1,1,345,360,60,140,35,30,50,55,25,55,5,2,3,1,0,1
23,311,1,car,1,1,1,1,275,360,90,130,45,25,65,55,20,35,20,2,3,1,0,1
23,312,3,air,1,1,1,1,300,420,90,140,40,15,50,55,10,35,25,1,3,1,0,1
23,313,2,bus,1,1,1,1,250,300,70,120,45,35,65,75,20,50,10,1,2,1,0,1
23,314,3,air,1,1,1,1,390,390,90,140,30,25,50,55,5,50,15,3,1,1,0,1
23,315,4,rail,1,1,1,1,345,345,90,130,40,35,65,35,10,40,20,3,1,1,0,1
23,316,4,rail,1,1,1,1,345,345,80,120,45,30,110,45,25,40,5,3,1,1,0,1
23,317,4,rail,1,1,1,1,345,420,60,170,30,15,110,35,20,40,15,2,1,1,0,1
23,318,3,air,1,1,1,1,250,390,90,155,45,25,50,55,20,40,20,2,1,1,0,1
23,319,2,bus,1,1,1,1,250,300,80,155,40,35,95,45,10,40,25,3,1,1,0,1
23,320,4,rail,1,1,1,1,300,300,60,155,45,35,110,65,5,50,20,1,3,1,0,1
23,321,3,air,1,1,1,1,345,345,80,155,30,30,50,55,15,50,10,1,2,1,0,1
23,322,2,bus,1,1,1,1,300,300,80,130,50,25,50,75,5,50,15,2,1,1,0,1
24,323,3,air,1,1,1,1,390,390,50,155,35,20,50,55,15,45,15,2,3,1,0,4
24,324,4,rail,1,1,1,1,345,390,60,130,40,25,110,45,25,40,10,3,1,1,0,4
24,325,1,car,1,1,1,1,390,420,60,130,30,20,95,55,25,55,5,2,1,1,0,4
24,326,4,rail,1,1,1,1,345,390,50,140,40,25,80,45,20,50,10,3,2,1,0,4
24,327,4,rail,1,1,1,1,300,420,50,130,50,15,110,75,20,45,10,2,3,1,0,4
24,328,1,car,1,1,1,1,390,420,60,140,30,15,110,65,5,40,25,2,1,1,0,4
24,329,4,rail,1,1,1,1,345,345,80,120,40,35,80,45,25,45,10,3,1,1,0,4
24,330,4,rail,1,1,1,1,345,360,90,120,45,30,95,45,25,40,10,2,3,1,0,4
24,331,3,air,1,1,1,1,275,360,50,155,50,30,50,45,15,50,10,2,1,1,0,4
24,332,4,rail,1,1,1,1,250,360,70,170,35,20,95,45,5,40,25,3,2,1,0,4
24,333,4,rail,1,1,1,1,390,390,70,120,30,15,110,65,10,40,25,1,3,1,0,4
24,334,1,car,1,1,1,1,250,330,70,140,50,15,95,65,10,45,20,3,1,1,0,4
24,335,4,rail,1,1,1,1,390,390,50,140,30,35,65,75,10,55,10,1,3,1,0,4
24,336,4,rail,1,1,1,1,345,360,90,140,40,25,50,35,20,55,5,2,3,1,0,4
25,337,4,rail,1,1,1,1,250,300,70,170,45,25,80,35,5,35,25,3,2,0,0,1
25,338,4,rail,1,1,1,1,275,390,70,140,50,25,80,35,20,40,15,1,3,0,0,1
25,339,1,car,1,1,1,1,390,390,60,130,40,25,110,75,5,50,15,2,1,0,0,1
25,340,2,bus,1,1,1,1,390,390,60,120,40,20,110,75,5,45,20,1,3,0,0,1
25,341,1,car,1,1,1,1,300,360,80,170,40,25,50,35,15,55,5,2,3,0,0,1
25,342,4,rail,1,1,1,1,275,300,70,170,40,30,65,35,5,45,25,1,3,0,0,1
25,343,2,bus,1,1,1,1,345,345,90,130,35,35,50,65,20,35,20,2,3,0,0,1
25,344,2,bus,1,1,1,1,300,330,50,130,50,30,65,75,15,55,5,3,2,0,0,1
25,345,1,car,1,1,1,1,250,360,60,170,30,30,95,55,25,45,20,1,3,0,0,1
25,346,3,air,1,1,1,1,345,390,50,170,35,25,50,45,25,55,5,3,2,0,0,1
25,347,1,car,1,1,1,1,275,330,80,155,50,30,65,55,20,35,20,2,1,0,0,1
25,348,4,rail,1,1,1,1,300,330,60,140,45,30,80,45,10,55,10,1,3,0,0,1
25,349,1,car,1,1,1,1,250,330,60,120,50,30,110,75,25,45,10,3,2,0,0,1
25,350,4,rail,1,1,1,1,300,420,90,170,35,20,65,35,15,35,25,3,2,0,0,1
26,351,1,car,1,1,1,1,250,330,90,140,30,35,80,65,25,35,15,2,1,0,1,3
26,352,4,rail,1,1,1,1,300,360,70,155,35,25,80,35,25,45,15,1,2,0,1,3
26,353,1,car,1,1,1,1,250,420,60,140,50,20,95,75,15,45,10,1,3,0,1,3
26,354,3,air,1,1,1,1,275,390,70,140,35,15,95,65,5,35,20,2,3,0,1,3
26,355,3,air,1,1,1,1,390,420,50,130,30,20,80,65,20,35,25,2,1,0,1,3
26,356,4,rail,1,1,1,1,390,390,70,130,35,35,110,35,25,45,10,3,1,0,1,3
26,357,3,air,1,1,1,1,300,330,90,120,45,35,50,65,25,55,5,3,1,0,1,3
26,358,4,rail,1,1,1,1,300,330,80,155,40,25,50,35,15,50,5,1,2,0,1,3
26,359,4,rail,1,1,1,1,390,390,90,120,30,35,80,55,5,45,15,3,1,0,1,3
26,360,1,car,1,1,1,1,275,300,80,170,40,35,80,55,10,40,25,1,2,0,1,3
26,361,4,rail,1,1,1,1,345,345,70,170,35,35,50,45,25,55,5,3,2,0,1,3
26,362,4,rail,1,1,1,1,275,390,60,155,50,25,65,55,15,50,15,3,2,0,1,3
26,363,3,air,1,1,1,1,250,300,50,120,50,35,95,65,5,50,10,2,1,0,1,3
26,364,4,rail,1,1,1,1,345,345,60,155,40,30,65,45,20,55,5,1,2,0,1,3
27,365,4,rail,1,1,0,1,275,330,0,170,45,15,0,55,5,0,25,0,3,1,0,4
27,366,1,car,1,1,0,1,275,390,0,155,45,15,0,35,25,0,5,0,1,1,0,4
27,367,4,rail,1,1,0,1,300,300,0,155,45,15,0,65,10,0,20,0,1,1,0,4
27,368,4,rail,1,1,0,1,390,390,0,155,35,35,0,65,10,0,15,0,3,1,0,4
27,369,1,car,1,1,0,1,275,360,0,155,40,30,0,55,20,0,5,0,3,1,0,4
27,370,1,car,1,1,0,1,250,360,0,120,50,25,0,65,15,0,20,0,2,1,0,4
27,371,1,car,1,1,0,1,250,390,0,170,45,20,0,35,25,0,15,0,3,1,0,4
27,372,1,car,1,1,0,1,275,390,0,155,30,25,0,65,15,0,25,0,2,1,0,4
27,373,4,rail,1,1,0,1,390,390,0,120,30,25,0,65,25,0,15,0,1,1,0,4
27,374,4,rail,1,1,0,1,275,330,0,120,50,25,0,55,25,0,5,0,3,1,0,4
27,375,1,car,1,1,0,1,390,420,0,130,35,15,0,55,25,0,15,0,1,1,0,4
27,376,4,rail,1,1,0,1,300,390,0,170,45,25,0,45,10,0,5,0,1,1,0,4
27,377,1,car,1,1,0,1,345,345,0,140,30,35,0,65,5,0,15,0,1,1,0,4
27,378,2,bus,1,1,0,1,250,300,0,140,40,30,0,75,15,0,20,0,2,1,0,4
28,379,3,air,0,0,1,1,0,0,80,130,0,0,50,55,0,55,10,2,1,0,0,4
28,380,4,rail,0,0,1,1,0,0,70,120,0,0,65,65,0,50,10,1,2,0,0,4
28,381,4,rail,0,0,1,1,0,0,70,140,0,0,95,75,0,50,25,1,2,0,0,4
28,382,3,air,0,0,1,1,0,0,70,130,0,0,95,75,0,50,10,2,3,0,0,4
28,383,4,rail,0,0,1,1,0,0,70,120,0,0,95,35,0,50,10,3,2,0,0,4
28,384,4,rail,0,0,1,1,0,0,80,170,0,0,95,35,0,35,25,3,2,0,0,4
28,385,4,rail,0,0,1,1,0,0,50,155,0,0,110,65,0,50,20,2,1,0,0,4
28,386,4,rail,0,0,1,1,0,0,60,170,0,0,110,35,0,45,15,2,1,0,0,4
28,387,4,rail,0,0,1,1,0,0,60,170,0,0,95,45,0,45,10,1,2,0,0,4
28,388,4,rail,0,0,1,1,0,0,90,155,0,0,65,35,0,50,10,3,1,0,0,4
28,389,4,rail,0,0,1,1,0,0,50,170,0,0,95,35,0,40,25,2,3,0,0,4
28,390,3,air,0,0,1,1,0,0,90,140,0,0,50,65,0,35,25,3,2,0,0,4
28,391,4,rail,0,0,1,1,0,0,90,170,0,0,65,35,0,35,25,3,2,0,0,4
28,392,3,air,0,0,1,1,0,0,50,170,0,0,65,65,0,50,25,1,2,0,0,4
29,393,1,car,1,1,1,0,390,390,70,0,30,15,95,0,10,45,0,2,0,0,0,4
29,394,1,car,1,1,1,0,345,345,60,0,45,35,95,0,25,50,0,3,0,0,0,4
29,395,1,car,1,1,1,0,250,390,90,0,45,20,50,0,20,50,0,1,0,0,0,4
29,396,1,car,1,1,1,0,300,420,50,0,45,15,110,0,10,45,0,2,0,0,0,4
29,397,1,car,1,1,1,0,250,390,80,0,45,15,65,0,10,50,0,3,0,0,0,4
29,398,1,car,1,1,1,0,390,390,60,0,40,15,110,0,10,35,0,2,0,0,0,4
29,399,3,air,1,1,1,0,250,330,80,0,45,30,50,0,10,45,0,1,0,0,0,4
29,400,1,car,1,1,1,0,275,390,90,0,40,15,80,0,5,40,0,3,0,0,0,4
29,401,1,car,1,1,1,0,275,420,50,0,50,20,80,0,15,50,0,1,0,0,0,4
29,402,3,air,1,1,1,0,345,360,50,0,50,30,80,0,20,55,0,2,0,0,0,4
29,403,1,car,1,1,1,0,390,390,50,0,35,35,95,0,25,35,0,1,0,0,0,4
29,404,1,car,1,1,1,0,300,390,80,0,30,15,95,0,5,45,0,3,0,0,0,4
29,405,3,air,1,1,1,0,300,330,90,0,35,30,65,0,15,35,0,3,0,0,0,4
29,406,1,car,1,1,1,0,390,390,70,0,35,35,95,0,20,45,0,1,0,0,0,4
30,407,3,air,1,0,1,1,390,0,90,130,35,0,50,75,0,35,25,1,2,1,0,3
30,408,1,car,1,0,1,1,300,0,80,170,30,0,110,55,0,40,25,3,2,1,0,3
30,409,4,rail,1,0,1,1,345,0,90,130,45,0,50,35,0,55,5,2,3,1,0,3
30,410,4,rail,1,0,1,1,300,0,80,120,45,0,95,55,0,45,5,1,3,1,0,3
30,411,1,car,1,0,1,1,345,0,60,170,30,0,65,45,0,55,10,1,2,1,0,3
30,412,1,car,1,0,1,1,345,0,80,120,30,0,80,75,0,50,10,1,2,1,0,3
30,413,4,rail,1,0,1,1,250,0,80,120,50,0,80,45,0,40,20,3,2,1,0,3
30,414,1,car,1,0,1,1,275,0,90,170,35,0,80,35,0,35,20,2,3,1,0,3
30,415,1,car,1,0,1,1,275,0,70,120,50,0,95,45,0,50,15,1,3,1,0,3
30,416,4,rail,1,0,1,1,275,0,80,120,50,0,95,45,0,35,20,1,2,1,0,3
30,417,4,rail,1,0,1,1,300,0,80,170,45,0,50,35,0,55,5,2,3,1,0,3
30,418,1,car,1,0,1,1,275,0,50,130,50,0,110,65,0,45,15,2,3,1,0,3
30,419,4,rail,1,0,1,1,345,0,60,140,30,0,110,75,0,50,5,3,2,1,0,3
30,420,3,air,1,0,1,1,390,0,60,140,35,0,50,55,0,55,5,3,1,1,0,3
31,421,4,rail,1,1,0,1,390,390,0,170,40,30,0,35,10,0,5,0,2,1,1,3
31,422,4,rail,1,1,0,1,390,420,0,140,30,20,0,55,15,0,5,0,1,1,1,3
31,423,4,rail,1,1,0,1,250,420,0,120,50,15,0,75,25,0,5,0,3,1,1,3
31,424,4,rail,1,1,0,1,300,390,0,155,30,20,0,75,5,0,25,0,2,1,1,3
31,425,1,car,1,1,0,1,275,420,0,130,30,20,0,75,25,0,25,0,2,1,1,3
31,426,4,rail,1,1,0,1,275,300,0,170,45,30,0,35,25,0,10,0,2,1,1,3
31,427,4,rail,1,1,0,1,275,300,0,120,50,35,0,75,5,0,15,0,3,1,1,3
31,428,1,car,1,1,0,1,250,330,0,170,45,20,0,45,10,0,20,0,2,1,1,3
31,429,4,rail,1,1,0,1,390,420,0,140,35,15,0,55,10,0,10,0,1,1,1,3
31,430,4,rail,1,1,0,1,345,360,0,140,35,30,0,45,5,0,25,0,3,1,1,3
31,431,4,rail,1,1,0,1,345,390,0,120,45,25,0,35,25,0,5,0,1,1,1,3
31,432,4,rail,1,1,0,1,250,390,0,130,50,20,0,75,15,0,15,0,3,1,1,3
31,433,4,rail,1,1,0,1,390,390,0,170,30,35,0,35,5,0,25,0,3,1,1,3
31,434,1,car,1,1,0,1,275,330,0,140,45,30,0,65,15,0,15,0,2,1,1,3
32,435,4,rail,1,1,1,1,300,330,70,170,40,25,80,35,15,35,25,3,2,0,0,1
32,436,1,car,1,1,1,1,345,345,90,130,40,30,50,55,15,35,20,2,3,0,0,1
32,437,4,rail,1,1,1,1,390,390,70,140,35,35,95,45,5,45,20,3,1,0,0,1
32,438,1,car,1,1,1,1,345,390,80,130,35,20,50,65,25,55,5,3,2,0,0,1
32,439,1,car,1,1,1,1,275,360,80,140,40,25,80,55,25,40,20,2,1,0,0,1
32,440,1,car,1,1,1,1,250,420,60,140,50,20,110,55,20,35,25,3,1,0,0,1
32,441,3,air,1,1,1,1,390,420,50,130,30,20,65,75,20,55,10,1,2,0,0,1
32,442,1,car,1,1,1,1,250,420,80,155,35,20,80,55,15,45,20,1,2,0,0,1
32,443,1,car,1,1,1,1,300,300,80,140,35,30,95,45,20,35,20,3,2,0,0,1
32,444,1,car,1,1,1,1,390,390,50,140,35,15,110,75,5,50,20,3,1,0,0,1
32,445,4,rail,1,1,1,1,275,360,80,155,50,15,110,35,5,35,20,2,1,0,0,1
32,446,4,rail,1,1,1,1,300,390,50,170,40,20,65,45,20,55,5,2,1,0,0,1
32,447,4,rail,1,1,1,1,345,345,70,130,45,25,110,45,20,35,10,3,1,0,0,1
32,448,1,car,1,1,1,1,275,420,50,120,50,15,50,75,5,55,5,1,3,0,0,1
33,449,3,air,1,1,1,1,250,360,90,140,45,20,50,65,10,40,20,2,3,1,0,3
33,450,4,rail,1,1,1,1,345,360,60,140,35,30,50,55,25,55,5,2,3,1,0,3
33,451,1,car,1,1,1,1,275,360,90,130,45,25,65,55,20,35,20,2,3,1,0,3
33,452,3,air,1,1,1,1,300,420,90,140,40,15,50,55,10,35,25,1,3,1,0,3
33,453,3,air,1,1,1,1,250,300,70,120,45,35,65,75,20,50,10,1,2,1,0,3
33,454,3,air,1,1,1,1,390,390,90,140,30,25,50,55,5,50,15,3,1,1,0,3
33,455,4,rail,1,1,1,1,345,345,90,130,40,35,65,35,10,40,20,3,1,1,0,3
33,456,4,rail,1,1,1,1,345,345,80,120,45,30,110,45,25,40,5,3,1,1,0,3
33,457,4,rail,1,1,1,1,345,420,60,170,30,15,110,35,20,40,15,2,1,1,0,3
33,458,3,air,1,1,1,1,250,390,90,155,45,25,50,55,20,40,20,2,1,1,0,3
33,459,1,car,1,1,1,1,250,300,80,155,40,35,95,45,10,40,25,3,1,1,0,3
33,460,1,car,1,1,1,1,300,300,60,155,45,35,110,65,5,50,20,1,3,1,0,3
33,461,2,bus,1,1,1,1,275,360,70,120,50,20,110,75,25,40,15,1,3,1,0,3
33,462,3,air,1,1,1,1,300,300,80,130,50,25,50,75,5,50,15,2,1,1,0,3
34,463,4,rail,1,1,0,1,390,390,0,155,35,20,0,55,15,0,15,0,3,0,1,2
34,464,4,rail,1,1,0,1,345,390,0,130,40,25,0,45,25,0,10,0,1,0,1,2
34,465,4,rail,1,1,0,1,390,420,0,130,30,20,0,55,25,0,5,0,1,0,1,2
34,466,4,rail,1,1,0,1,345,390,0,140,40,25,0,45,20,0,10,0,2,0,1,2
34,467,4,rail,1,1,0,1,390,420,0,140,30,15,0,65,5,0,25,0,1,0,1,2
34,468,4,rail,1,1,0,1,345,345,0,120,40,35,0,45,25,0,10,0,1,0,1,2
34,469,4,rail,1,1,0,1,300,390,0,170,40,25,0,45,20,0,15,0,2,0,1,2
34,470,4,rail,1,1,0,1,300,390,0,140,50,15,0,65,10,0,5,0,1,0,1,2
34,471,4,rail,1,1,0,1,275,360,0,155,50,30,0,45,15,0,10,0,1,0,1,2
34,472,1,car,1,1,0,1,250,360,0,170,35,20,0,45,5,0,25,0,2,0,1,2
34,473,4,rail,1,1,0,1,390,390,0,120,30,15,0,65,10,0,25,0,3,0,1,2
34,474,1,car,1,1,0,1,250,330,0,140,50,15,0,65,10,0,20,0,1,0,1,2
34,475,4,rail,1,1,0,1,390,390,0,140,30,35,0,75,10,0,10,0,3,0,1,2
34,476,4,rail,1,1,0,1,345,360,0,140,40,25,0,35,20,0,5,0,3,0,1,2
35,477,1,car,1,1,1,1,275,390,70,140,50,25,80,35,20,40,15,1,3,1,0,3
35,478,1,car,1,1,1,1,390,390,60,130,40,25,110,75,5,50,15,2,1,1,0,3
35,479,4,rail,1,1,1,1,390,390,60,120,40,20,110,75,5,45,20,1,3,1,0,3
35,480,4,rail,1,1,1,1,300,360,80,170,40,25,50,35,15,55,5,2,3,1,0,3
35,481,1,car,1,1,1,1,345,345,70,155,30,35,95,55,15,40,20,1,3,1,0,3
35,482,3,air,1,1,1,1,275,300,70,170,40,30,65,35,5,45,25,1,3,1,0,3
35,483,1,car,1,1,1,1,345,345,90,130,35,35,50,65,20,35,20,2,3,1,0,3
35,484,3,air,1,1,1,1,300,330,50,130,50,30,65,75,15,55,5,3,2,1,0,3
35,485,1,car,1,1,1,1,250,360,60,170,30,30,95,55,25,45,20,1,3,1,0,3
35,486,4,rail,1,1,1,1,345,390,50,170,35,25,50,45,25,55,5,3,2,1,0,3
35,487,3,air,1,1,1,1,275,330,80,155,50,30,65,55,20,35,20,2,1,1,0,3
35,488,4,rail,1,1,1,1,300,330,60,140,45,30,80,45,10,55,10,1,3,1,0,3
35,489,4,rail,1,1,1,1,345,390,70,140,30,15,95,65,5,45,20,1,3,1,0,3
35,490,1,car,1,1,1,1,300,420,90,170,35,20,65,35,15,35,25,3,2,1,0,3
36,491,4,rail,0,0,1,1,0,0,90,140,0,0,80,65,0,35,15,2,1,0,0,2
36,492,4,rail,0,0,1,1,0,0,70,155,0,0,80,35,0,45,15,1,2,0,0,2
36,493,3,air,0,0,1,1,0,0,80,155,0,0,65,45,0,45,15,1,3,0,0,2
36,494,4,rail,0,0,1,1,0,0,60,140,0,0,95,75,0,45,10,1,3,0,0,2
36,495,3,air,0,0,1,1,0,0,50,130,0,0,80,65,0,35,25,2,1,0,0,2
36,496,4,rail,0,0,1,1,0,0,70,130,0,0,110,35,0,45,10,3,1,0,0,2
36,497,3,air,0,0,1,1,0,0,90,120,0,0,50,65,0,55,5,3,1,0,0,2
36,498,4,rail,0,0,1,1,0,0,80,155,0,0,50,35,0,50,5,1,2,0,0,2
36,499,3,air,0,0,1,1,0,0,90,120,0,0,80,55,0,45,15,3,1,0,0,2
36,500,4,rail,0,0,1,1,0,0,80,170,0,0,80,55,0,40,25,1,2,0,0,2
36,501,4,rail,0,0,1,1,0,0,70,170,0,0,50,45,0,55,5,3,2,0,0,2
36,502,4,rail,0,0,1,1,0,0,50,120,0,0,80,75,0,40,10,3,2,0,0,2
36,503,4,rail,0,0,1,1,0,0,50,120,0,0,95,65,0,50,10,2,1,0,0,2
36,504,3,air,0,0,1,1,0,0,60,155,0,0,65,45,0,55,5,1,2,0,0,2
37,505,4,rail,1,1,0,1,275,330,0,120,50,35,0,45,20,0,5,0,1,0,1,3
37,506,4,rail,1,1,0,1,275,330,0,170,45,15,0,55,5,0,25,0,3,0,1,3
37,507,4,rail,1,1,0,1,275,390,0,155,45,15,0,35,25,0,5,0,1,0,1,3
37,508,1,car,1,1,0,1,300,300,0,155,45,15,0,65,10,0,20,0,1,0,1,3
37,509,1,car,1,1,0,1,390,390,0,155,35,35,0,65,10,0,15,0,3,0,1,3
37,510,4,rail,1,1,0,1,275,360,0,155,40,30,0,55,20,0,5,0,3,0,1,3
37,511,1,car,1,1,0,1,250,360,0,120,50,25,0,65,15,0,20,0,2,0,1,3
37,512,4,rail,1,1,0,1,275,360,0,170,40,30,0,35,10,0,15,0,3,0,1,3
37,513,4,rail,1,1,0,1,275,390,0,155,30,25,0,65,15,0,25,0,2,0,1,3
37,514,1,car,1,1,0,1,390,390,0,120,30,25,0,65,25,0,15,0,1,0,1,3
37,515,4,rail,1,1,0,1,390,420,0,130,35,15,0,55,25,0,15,0,1,0,1,3
37,516,1,car,1,1,0,1,300,390,0,170,45,25,0,45,10,0,5,0,1,0,1,3
37,517,4,rail,1,1,0,1,345,345,0,140,30,35,0,65,5,0,15,0,1,0,1,3
37,518,1,car,1,1,0,1,250,300,0,140,40,30,0,75,15,0,20,0,2,0,1,3
38,519,3,air,1,1,1,1,250,330,80,130,50,30,50,55,15,55,10,2,1,1,0,3
38,520,4,rail,1,1,1,1,275,360,70,120,50,25,65,65,10,50,10,1,2,1,0,3
38,521,1,car,1,1,1,1,300,330,70,140,30,35,95,75,15,50,25,1,2,1,0,3
38,522,4,rail,1,1,1,1,390,390,80,130,30,30,80,65,10,35,25,1,3,1,0,3
38,523,4,rail,1,1,1,1,300,390,70,120,45,25,95,35,20,50,10,3,2,1,0,3
38,524,4,rail,1,1,1,1,275,420,80,170,30,20,95,35,20,35,25,3,2,1,0,3
38,525,1,car,1,1,1,1,300,420,50,155,40,20,110,65,5,50,20,2,1,1,0,3
38,526,1,car,1,1,1,1,345,420,60,170,35,20,110,35,25,45,15,2,1,1,0,3
38,527,4,rail,1,1,1,1,250,360,60,170,40,30,95,45,25,45,10,1,2,1,0,3
38,528,4,rail,1,1,1,1,345,390,90,155,35,15,65,35,10,50,10,3,1,1,0,3
38,529,4,rail,1,1,1,1,390,390,50,170,35,15,95,35,5,40,25,2,3,1,0,3
38,530,1,car,1,1,1,1,250,420,90,140,45,15,50,65,20,35,25,3,2,1,0,3
38,531,4,rail,1,1,1,1,250,390,90,170,40,20,65,35,15,35,25,3,2,1,0,3
38,532,2,bus,1,1,1,1,300,300,50,170,40,30,65,65,5,50,25,1,2,1,0,3
39,533,4,rail,1,1,0,1,390,390,0,130,30,15,0,75,10,0,15,0,3,1,1,3
39,534,4,rail,1,1,0,1,345,345,0,120,45,35,0,45,25,0,5,0,1,1,1,3
39,535,4,rail,1,1,0,1,300,420,0,130,45,15,0,75,10,0,15,0,3,1,1,3
39,536,4,rail,1,1,0,1,390,420,0,130,30,15,0,65,20,0,20,0,1,1,1,3
39,537,4,rail,1,1,0,1,250,390,0,155,45,15,0,45,10,0,20,0,1,1,1,3
39,538,4,rail,1,1,0,1,390,390,0,155,40,15,0,65,10,0,25,0,1,1,1,3
39,539,4,rail,1,1,0,1,250,330,0,155,45,30,0,65,10,0,15,0,3,1,1,3
39,540,1,car,1,1,0,1,275,390,0,130,40,15,0,65,5,0,20,0,1,1,1,3
39,541,1,car,1,1,0,1,275,420,0,155,50,20,0,35,15,0,10,0,3,1,1,3
39,542,1,car,1,1,0,1,345,360,0,155,50,30,0,45,20,0,5,0,3,1,1,3
39,543,1,car,1,1,0,1,300,390,0,155,30,15,0,45,5,0,25,0,1,1,1,3
39,544,4,rail,1,1,0,1,300,330,0,155,35,30,0,45,15,0,20,0,1,1,1,3
39,545,4,rail,1,1,0,1,250,360,0,120,50,30,0,55,25,0,25,0,2,1,1,3
39,546,4,rail,1,1,0,1,390,390,0,120,35,35,0,55,20,0,10,0,1,1,1,3
40,547,1,car,1,1,1,1,300,300,80,170,30,35,110,55,10,40,25,3,2,0,0,3
40,548,4,rail,1,1,1,1,345,345,90,130,45,25,50,35,10,55,5,2,3,0,0,3
40,549,3,air,1,1,1,1,390,390,50,155,35,35,80,55,5,55,15,2,1,0,0,3
40,550,4,rail,1,1,1,1,300,330,80,120,45,35,95,55,20,45,5,1,3,0,0,3
40,551,1,car,1,1,1,1,345,420,60,170,30,15,65,45,15,55,10,1,2,0,0,3
40,552,4,rail,1,1,1,1,345,420,80,120,30,20,80,75,15,50,10,1,2,0,0,3
40,553,4,rail,1,1,1,1,250,360,80,120,50,20,80,45,5,40,20,3,2,0,0,3
40,554,4,rail,1,1,1,1,275,360,90,170,35,30,80,35,15,35,20,2,3,0,0,3
40,555,4,rail,1,1,1,1,275,420,70,120,50,25,95,45,20,50,15,1,3,0,0,3
40,556,4,rail,1,1,1,1,275,360,80,120,50,30,95,45,15,35,20,1,2,0,0,3
40,557,4,rail,1,1,1,1,300,300,80,170,45,30,50,35,10,55,5,2,3,0,0,3
40,558,1,car,1,1,1,1,275,360,50,130,50,15,110,65,20,45,15,2,3,0,0,3
40,559,1,car,1,1,1,1,345,360,60,140,30,25,110,75,25,50,5,3,2,0,0,3
40,560,4,rail,1,1,1,1,250,420,60,130,50,20,65,65,20,50,10,1,2,0,0,3
41,561,3,air,1,1,1,0,390,390,50,0,40,30,50,0,10,55,0,3,0,1,1,3
41,562,3,air,1,1,1,0,250,420,90,0,50,15,65,0,25,45,0,1,0,1,1,3
41,563,1,car,1,1,1,0,300,390,70,0,30,20,110,0,5,40,0,1,0,1,1,3
41,564,1,car,1,1,1,0,250,330,90,0,40,35,80,0,10,40,0,1,0,1,1,3
41,565,3,air,1,1,1,0,275,420,90,0,30,20,80,0,25,35,0,2,0,1,1,3
41,566,1,car,1,1,1,0,275,300,50,0,45,30,95,0,25,45,0,3,0,1,1,3
41,567,3,air,1,1,1,0,275,300,60,0,50,35,110,0,5,40,0,2,0,1,1,3
41,568,3,air,1,1,1,0,390,420,50,0,35,15,95,0,10,55,0,3,0,1,1,3
41,569,3,air,1,1,1,0,345,360,70,0,35,30,110,0,5,40,0,1,0,1,1,3
