id,obs_id,choice,chosen_alt,av_1,av_2,tt1,tt2,tc1,tc2,hw1,hw2,ch1,ch2,hh_inc_abs,car_availability,purpose,business
13718,338,1,alt1,1,1,149,166,33,30,15,15,0,0,1,0,3.0,0
13718,339,2,alt2,1,1,136,151,33,30,30,15,1,0,1,0,3.0,0
13718,340,2,alt2,1,1,137,109,30,36,15,15,2,2,1,0,3.0,0
13718,341,2,alt2,1,1,137,103,33,36,60,30,2,2,1,0,3.0,0
13718,342,1,alt1,1,1,91,130,49,38,15,30,1,2,1,0,3.0,0
13784,343,2,alt2,1,1,14,18,3,2,15,15,2,1,0,1,3.0,0
13784,344,2,alt2,1,1,10,14,3,2,60,60,2,0,0,1,3.0,0
13784,345,1,alt1,1,1,15,11,2,3,60,15,0,0,0,1,3.0,0
13784,346,1,alt1,1,1,21,17,1,2,15,15,1,2,0,1,3.0,0
13784,347,1,alt1,1,1,18,14,1,2,30,60,0,2,0,1,3.0,0
13784,348,1,alt1,1,1,15,11,2,3,15,30,1,1,0,1,3.0,0
13784,349,2,alt2,1,1,13,17,3,2,15,30,1,0,0,1,3.0,0
13784,350,1,alt1,1,1,15,18,2,1,30,30,0,2,0,1,3.0,0
13784,351,2,alt2,1,1,17,13,1,2,60,15,1,1,0,1,3.0,0
13831,352,2,alt2,1,1,41,59,10,9,30,15,1,0,2,0,1.0,0
13831,353,1,alt1,1,1,54,37,10,11,30,60,1,2,2,0,1.0,0
13831,354,2,alt2,1,1,66,46,7,10,15,15,2,0,2,0,1.0,0
13831,355,2,alt2,1,1,46,34,9,11,30,30,1,0,2,0,1.0,0
13831,356,2,alt2,1,1,41,48,13,10,30,15,1,0,2,0,1.0,0
13831,357,1,alt1,1,1,39,46,10,9,15,15,2,2,2,0,1.0,0
13831,358,1,alt1,1,1,41,46,8,7,30,30,1,2,2,0,1.0,0
13831,359,2,alt2,1,1,46,41,9,11,60,15,1,0,2,0,1.0,0
13831,360,2,alt2,1,1,44,48,12,9,15,15,2,1,2,0,1.0,0
13863,361,1,alt1,1,1,38,28,15,17,15,15,1,2,4,0,3.0,0
13863,362,2,alt2,1,1,21,30,15,12,60,60,2,0,4,0,3.0,0
13863,363,1,alt1,1,1,31,22,14,16,60,15,0,0,4,0,3.0,0
13863,364,2,alt2,1,1,34,43,12,11,15,15,2,1,4,0,3.0,0
13863,365,2,alt2,1,1,28,38,15,11,60,30,2,0,4,0,3.0,0
13863,366,1,alt1,1,1,31,24,12,15,15,30,1,1,4,0,3.0,0
13863,367,2,alt2,1,1,28,35,15,13,15,30,1,0,4,0,3.0,0
13863,368,1,alt1,1,1,38,30,11,15,30,30,2,0,4,0,3.0,0
13863,369,2,alt2,1,1,26,35,13,11,15,60,1,1,4,0,3.0,0
13869,370,2,alt2,1,1,136,102,65,71,60,15,2,1,4,1,4.0,1
13869,371,2,alt2,1,1,129,103,68,92,60,60,1,1,4,1,4.0,1
13869,372,1,alt1,1,1,97,129,71,65,30,60,2,0,4,1,4.0,1
13869,373,2,alt2,1,1,136,102,68,92,30,15,0,1,4,1,4.0,1
13869,374,1,alt1,1,1,95,136,75,68,15,30,1,2,4,1,4.0,1
13869,375,1,alt1,1,1,150,105,83,111,15,30,2,2,4,1,4.0,1
13869,376,2,alt2,1,1,150,113,68,78,15,60,2,0,4,1,4.0,1
13869,377,2,alt2,1,1,186,139,83,95,30,15,0,1,4,1,4.0,1
13869,378,2,alt2,1,1,129,90,65,74,15,30,1,1,4,1,4.0,1
13883,379,1,alt1,1,1,163,232,66,55,30,15,1,0,3,1,3.0,0
13883,380,1,alt1,1,1,148,212,69,62,60,30,2,1,3,1,3.0,0
13883,381,1,alt1,1,1,184,263,63,47,15,15,0,2,3,1,3.0,0
13883,382,2,alt2,1,1,182,136,60,72,30,30,1,0,3,1,3.0,0
13883,383,2,alt2,1,1,163,192,84,62,30,15,1,0,3,1,3.0,0
13883,384,1,alt1,1,1,182,155,55,63,15,15,2,2,3,1,3.0,0
13883,385,1,alt1,1,1,164,182,54,47,30,30,1,2,3,1,3.0,0
13883,386,1,alt1,1,1,164,182,74,55,15,60,0,1,3,1,3.0,0
13883,387,1,alt1,1,1,192,173,60,78,15,15,1,2,3,1,3.0,0
13902,388,2,alt2,1,1,187,131,43,51,15,30,0,1,0,0,3.0,0
13902,389,1,alt1,1,1,120,171,53,49,60,30,2,1,0,0,3.0,0
13902,390,2,alt2,1,1,212,148,36,49,15,15,2,0,0,0,3.0,0
13902,391,1,alt1,1,1,110,147,56,47,30,30,0,1,0,0,3.0,0
13902,392,2,alt2,1,1,132,155,66,49,30,15,1,0,0,0,3.0,0
13902,393,1,alt1,1,1,125,147,49,43,15,15,2,2,0,0,3.0,0
13902,394,1,alt1,1,1,132,147,42,36,30,30,1,2,0,0,3.0,0
13902,395,2,alt2,1,1,132,147,57,43,15,60,0,1,0,0,3.0,0
13902,396,2,alt2,1,1,139,155,61,47,15,15,2,1,0,0,3.0,0
13916,397,1,alt1,1,1,33,23,5,6,15,30,0,1,0,0,3.0,0
13916,398,1,alt1,1,1,21,30,7,6,60,30,2,1,0,0,3.0,0
13916,399,1,alt1,1,1,26,38,6,5,15,15,0,2,0,0,3.0,0
13916,400,1,alt1,1,1,20,26,7,6,30,30,0,1,0,0,3.0,0
13916,401,2,alt2,1,1,23,28,8,6,30,15,1,0,0,0,3.0,0
13916,402,2,alt2,1,1,26,22,5,6,15,15,2,2,0,0,3.0,0
13916,403,1,alt1,1,1,23,26,6,5,30,30,1,2,0,0,3.0,0
13916,404,1,alt1,1,1,23,26,7,5,15,60,0,1,0,0,3.0,0
13916,405,2,alt2,1,1,25,28,7,6,15,15,2,1,0,0,3.0,0
13922,406,1,alt1,1,1,28,21,9,10,15,15,1,2,1,1,3.0,0
13922,407,2,alt2,1,1,15,22,9,7,60,60,2,0,1,1,3.0,0
13922,408,2,alt2,1,1,23,16,9,10,60,15,0,0,1,1,3.0,0
13922,409,2,alt2,1,1,25,31,8,7,15,15,2,1,1,1,3.0,0
13922,410,2,alt2,1,1,21,28,9,7,60,30,2,0,1,1,3.0,0
13922,411,1,alt1,1,1,23,17,7,9,15,30,1,1,1,1,3.0,0
13922,412,2,alt2,1,1,20,25,9,8,15,30,1,0,1,1,3.0,0
13922,413,2,alt2,1,1,28,22,7,9,30,30,2,0,1,1,3.0,0
13922,414,2,alt2,1,1,25,19,7,8,60,15,1,1,1,1,3.0,0
13972,415,2,alt2,1,1,71,101,33,28,30,15,1,0,1,1,3.0,0
13972,416,2,alt2,1,1,65,92,35,32,60,30,2,1,1,1,3.0,0
13972,417,2,alt2,1,1,114,80,24,32,15,15,2,0,1,1,3.0,0
13972,418,1,alt1,1,1,59,79,37,30,30,30,0,1,1,1,3.0,0
13972,419,2,alt2,1,1,71,84,43,32,30,15,1,0,1,1,3.0,0
13972,420,2,alt2,1,1,79,67,28,32,15,15,2,2,1,1,3.0,0
13972,421,1,alt1,1,1,71,79,27,24,30,30,1,2,1,1,3.0,0
13972,422,2,alt2,1,1,79,71,28,38,60,15,1,0,1,1,3.0,0
13972,423,1,alt1,1,1,84,75,30,40,15,15,1,2,1,1,3.0,0
14010,424,2,alt2,1,1,90,76,25,28,30,30,1,0,0,0,1.0,0
14010,425,1,alt1,1,1,47,62,29,25,60,15,0,2,0,0,1.0,0
14010,426,1,alt1,1,1,62,53,25,30,30,15,0,2,0,0,1.0,0
14010,427,1,alt1,1,1,67,79,34,30,60,60,1,2,0,0,1.0,0
14010,428,2,alt2,1,1,66,52,32,37,60,30,0,0,0,0,1.0,0
14010,429,2,alt2,1,1,56,66,27,24,60,15,1,1,0,0,1.0,0
14010,430,2,alt2,1,1,46,66,29,24,60,15,0,0,0,0,1.0,0
14010,431,2,alt2,1,1,66,46,28,31,30,60,1,0,0,0,1.0,0
14010,432,2,alt2,1,1,63,90,29,25,30,60,2,0,0,0,1.0,0
14023,433,2,alt2,1,1,38,29,5,6,60,15,2,1,1,0,1.0,0
14023,434,2,alt2,1,1,36,29,6,8,60,60,1,1,1,0,1.0,0
14023,435,1,alt1,1,1,36,27,5,6,60,30,0,2,1,0,1.0,0
14023,436,1,alt1,1,1,38,29,6,8,30,15,0,1,1,0,1.0,0
14023,437,2,alt2,1,1,38,27,6,7,30,15,2,1,1,0,1.0,0
14023,438,1,alt1,1,1,29,42,9,7,30,15,2,2,1,0,1.0,0
14023,439,1,alt1,1,1,32,42,7,6,60,15,0,2,1,0,1.0,0
14023,440,2,alt2,1,1,52,39,7,8,30,15,0,1,1,0,1.0,0
14023,441,2,alt2,1,1,36,25,5,6,15,30,1,1,1,0,1.0,0
14041,442,2,alt2,1,1,24,32,2,1,15,15,2,1,2,1,2.0,0
14041,443,2,alt2,1,1,18,25,2,1,60,60,2,0,2,1,2.0,0
14041,444,2,alt2,1,1,27,19,1,2,60,15,0,0,2,1,2.0,0
14041,445,2,alt2,1,1,36,29,1,2,15,15,1,2,2,1,2.0,0
14041,446,1,alt1,1,1,32,24,1,2,30,60,0,2,2,1,2.0,0
14041,447,2,alt2,1,1,20,27,2,1,30,15,1,1,2,1,2.0,0
14041,448,1,alt1,1,1,24,29,2,1,15,30,1,0,2,1,2.0,0
14041,449,2,alt2,1,1,32,26,1,2,30,30,2,0,2,1,2.0,0
14041,450,2,alt2,1,1,29,22,1,2,60,15,1,1,2,1,2.0,0
14074,451,1,alt1,1,1,258,344,92,80,15,15,2,1,0,0,3.0,0
14074,452,1,alt1,1,1,269,188,63,82,60,60,0,2,0,0,3.0,0
14074,453,1,alt1,1,1,199,284,88,77,15,60,0,0,0,0,3.0,0
14074,454,1,alt1,1,1,389,311,60,66,15,15,1,2,0,0,3.0,0
14074,455,1,alt1,1,1,344,258,60,81,30,60,0,2,0,0,3.0,0
14074,456,2,alt2,1,1,284,213,63,82,15,30,1,1,0,0,3.0,0
14074,457,1,alt1,1,1,251,314,81,70,15,30,1,0,0,0,3.0,0
14074,458,1,alt1,1,1,275,344,78,60,30,30,0,2,0,0,3.0,0
14074,459,2,alt2,1,1,314,235,60,72,60,15,1,1,0,0,3.0,0
14100,460,1,alt1,1,1,82,57,14,17,15,30,0,1,3,0,3.0,0
14100,461,1,alt1,1,1,52,75,18,16,60,30,2,1,3,0,3.0,0
14100,462,1,alt1,1,1,65,92,16,12,15,15,0,2,3,0,3.0,0
14100,463,1,alt1,1,1,48,64,18,15,30,30,0,1,3,0,3.0,0
14100,464,2,alt2,1,1,57,67,22,16,30,15,1,0,3,0,3.0,0
14100,465,1,alt1,1,1,64,54,14,16,15,15,2,2,3,0,3.0,0
14100,466,2,alt2,1,1,64,58,12,14,30,30,2,1,3,0,3.0,0
14100,467,2,alt2,1,1,58,64,19,14,15,60,0,1,3,0,3.0,0
14100,468,2,alt2,1,1,61,67,20,15,15,15,2,1,3,0,3.0,0
14167,469,1,alt1,1,1,22,15,9,11,15,30,0,1,2,1,4.0,1
14167,470,2,alt2,1,1,14,20,11,10,60,30,2,1,2,1,4.0,1
14167,471,2,alt2,1,1,25,17,8,10,15,15,2,0,2,1,4.0,1
14167,472,2,alt2,1,1,17,13,10,12,30,30,1,0,2,1,4.0,1
14167,473,2,alt2,1,1,15,18,14,10,30,15,1,0,2,1,4.0,1
14167,474,1,alt1,1,1,17,15,9,10,15,15,2,2,2,1,4.0,1
14167,475,2,alt2,1,1,17,15,8,9,30,30,2,1,2,1,4.0,1
14167,476,2,alt2,1,1,17,15,9,12,60,15,1,0,2,1,4.0,1
14167,477,1,alt1,1,1,18,16,10,13,15,15,1,2,2,1,4.0,1
14208,478,2,alt2,1,1,9,6,1,2,60,15,1,1,0,0,2.0,0
14208,479,1,alt1,1,1,10,8,2,3,15,60,0,1,0,0,2.0,0
14208,480,1,alt1,1,1,8,7,1,2,30,60,0,2,0,0,2.0,0
14208,481,2,alt2,1,1,8,7,1,2,60,15,0,0,0,0,2.0,0
14208,482,1,alt1,1,1,9,8,1,2,15,15,0,0,0,0,2.0,0
14208,483,2,alt2,1,1,7,8,2,1,30,15,1,0,0,0,2.0,0
14208,484,1,alt1,1,1,8,6,1,2,15,15,2,2,0,0,2.0,0
14208,485,1,alt1,1,1,6,8,3,2,30,60,2,2,0,0,2.0,0
14208,486,1,alt1,1,1,5,7,3,2,15,30,1,2,0,0,2.0,0
14264,487,1,alt1,1,1,28,37,13,12,15,60,1,2,0,0,3.0,0
14264,488,2,alt2,1,1,28,35,17,12,60,60,1,1,0,0,3.0,0
14264,489,2,alt2,1,1,26,35,13,12,30,60,2,0,0,0,3.0,0
14264,490,2,alt2,1,1,28,37,17,12,15,30,1,0,0,0,3.0,0
14264,491,1,alt1,1,1,26,37,14,12,15,30,1,2,0,0,3.0,0
14264,492,2,alt2,1,1,29,41,20,15,30,15,2,2,0,0,3.0,0
14264,493,2,alt2,1,1,41,31,12,14,15,60,2,0,0,0,3.0,0
14264,494,1,alt1,1,1,51,38,15,17,30,15,0,1,0,0,3.0,0
14264,495,1,alt1,1,1,25,35,13,12,30,15,1,1,0,0,3.0,0
14353,496,1,alt1,1,1,23,20,9,10,30,30,1,0,1,0,2.0,0
14353,497,1,alt1,1,1,16,12,9,10,15,60,2,0,1,0,2.0,0
14353,498,2,alt2,1,1,14,16,10,9,15,30,2,0,1,0,2.0,0
14353,499,1,alt1,1,1,21,18,10,11,60,60,2,1,1,0,2.0,0
14353,500,2,alt2,1,1,14,17,12,11,30,60,0,0,1,0,2.0,0
14353,501,2,alt2,1,1,15,17,9,8,60,15,1,1,1,0,2.0,0
14353,502,2,alt2,1,1,12,17,10,8,60,15,0,0,1,0,2.0,0
14353,503,2,alt2,1,1,12,17,10,9,60,30,0,1,1,0,2.0,0
14353,504,2,alt2,1,1,16,23,10,9,30,60,2,0,1,0,2.0,0
14369,505,1,alt1,1,1,63,85,24,22,15,60,1,2,2,0,3.0,0
14369,506,1,alt1,1,1,80,64,23,31,60,60,1,1,2,0,3.0,0
14369,507,2,alt2,1,1,80,60,22,24,60,30,0,2,2,0,3.0,0
14369,508,2,alt2,1,1,63,85,31,23,15,30,1,0,2,0,3.0,0
14369,509,2,alt2,1,1,85,59,23,25,30,15,2,1,2,0,3.0,0
14369,510,1,alt1,1,1,93,65,28,37,15,30,2,2,2,0,3.0,0
14369,511,1,alt1,1,1,70,93,26,23,60,15,0,2,2,0,3.0,0
14369,512,2,alt2,1,1,116,87,28,32,30,15,0,1,2,0,3.0,0
14369,513,2,alt2,1,1,80,56,22,25,15,30,1,1,2,0,3.0,0
14419,514,1,alt1,1,1,5,7,2,1,15,60,1,1,0,0,3.0,0
14419,515,2,alt2,1,1,6,8,2,1,60,15,1,0,0,0,3.0,0
14419,516,1,alt1,1,1,6,5,1,2,30,60,0,2,0,0,3.0,0
14419,517,2,alt2,1,1,6,5,1,2,60,15,0,0,0,0,3.0,0
14419,518,2,alt2,1,1,6,7,2,1,15,15,0,0,0,0,3.0,0
14419,519,1,alt1,1,1,6,5,1,2,15,30,0,1,0,0,3.0,0
14419,520,1,alt1,1,1,6,5,1,2,15,15,2,2,0,0,3.0,0
14419,521,1,alt1,1,1,6,4,1,2,60,30,2,2,0,0,3.0,0
14419,522,2,alt2,1,1,5,4,1,2,30,15,2,1,0,0,3.0,0
14421,523,1,alt1,1,1,150,177,29,26,30,30,0,1,0,0,3.0,0
14421,524,2,alt2,1,1,92,122,30,26,60,15,0,2,0,0,3.0,0
14421,525,1,alt1,1,1,122,104,26,32,30,15,0,2,0,0,3.0,0
14421,526,1,alt1,1,1,133,156,35,32,60,60,1,2,0,0,3.0,0
14421,527,1,alt1,1,1,103,129,38,33,30,60,0,0,0,0,3.0,0
14421,528,1,alt1,1,1,129,110,25,29,15,60,1,1,0,0,3.0,0
14421,529,2,alt2,1,1,90,129,30,25,60,15,0,0,0,0,3.0,0
14421,530,1,alt1,1,1,129,90,29,32,30,60,1,0,0,0,3.0,0
14421,531,1,alt1,1,1,124,177,30,26,30,60,2,0,0,0,3.0,0
14458,532,1,alt1,1,1,6,8,8,7,15,60,1,1,1,0,2.0,0
14458,533,2,alt2,1,1,7,9,10,7,60,15,1,0,1,0,2.0,0
14458,534,1,alt1,1,1,7,6,6,7,30,60,0,2,1,0,2.0,0
14458,535,1,alt1,1,1,6,7,8,6,15,60,0,0,1,0,2.0,0
14458,536,2,alt2,1,1,7,8,8,7,15,15,0,0,1,0,2.0,0
14458,537,1,alt1,1,1,7,6,7,8,15,30,0,1,1,0,2.0,0
14458,538,2,alt2,1,1,5,7,8,7,15,15,2,2,1,0,2.0,0
14458,539,1,alt1,1,1,5,7,8,7,30,60,2,2,1,0,2.0,0
14458,540,1,alt1,1,1,6,4,8,11,30,15,2,1,1,0,2.0,0
14509,541,2,alt2,1,1,39,29,10,11,60,15,2,1,1,1,3.0,0
14509,542,2,alt2,1,1,30,37,14,11,60,60,1,1,1,1,3.0,0
14509,543,2,alt2,1,1,37,28,10,11,60,30,0,2,1,1,3.0,0
14509,544,1,alt1,1,1,29,39,14,11,15,30,1,0,1,1,3.0,0
14509,545,2,alt2,1,1,39,27,11,12,30,15,2,1,1,1,3.0,0
14509,546,2,alt2,1,1,30,43,17,13,30,15,2,2,1,1,3.0,0
14509,547,1,alt1,1,1,43,32,11,12,15,60,2,0,1,1,3.0,0
14509,548,2,alt2,1,1,53,40,13,15,30,15,0,1,1,1,3.0,0
14509,549,1,alt1,1,1,37,26,10,12,15,30,1,1,1,1,3.0,0
14539,550,2,alt2,1,1,186,140,42,48,15,15,1,2,2,1,3.0,0
14539,551,2,alt2,1,1,146,102,33,43,60,60,0,2,2,1,3.0,0
14539,552,1,alt1,1,1,108,154,46,40,15,60,0,0,2,1,3.0,0
14539,553,1,alt1,1,1,168,211,35,31,15,15,2,1,2,1,3.0,0
14539,554,2,alt2,1,1,186,140,31,42,30,60,0,2,2,1,3.0,0
14539,555,1,alt1,1,1,115,154,43,33,30,15,1,1,2,1,3.0,0
14539,556,2,alt2,1,1,136,170,42,37,15,30,1,0,2,1,3.0,0
14539,557,2,alt2,1,1,186,149,31,41,30,30,2,0,2,1,3.0,0
14539,558,2,alt2,1,1,170,128,31,38,60,15,1,1,2,1,3.0,0
14553,559,1,alt1,1,1,17,24,7,6,30,15,1,0,1,0,3.0,0
14553,560,2,alt2,1,1,22,15,7,8,30,60,1,2,1,0,3.0,0
14553,561,2,alt2,1,1,27,19,5,7,15,15,2,0,1,0,3.0,0
14553,562,1,alt1,1,1,14,19,8,6,30,30,0,1,1,0,3.0,0
14553,563,2,alt2,1,1,17,20,9,7,30,15,1,0,1,0,3.0,0
14553,564,2,alt2,1,1,19,16,6,7,15,15,2,2,1,0,3.0,0
14553,565,1,alt1,1,1,17,19,6,5,30,30,1,2,1,0,3.0,0
14553,566,1,alt1,1,1,17,19,8,6,15,60,0,1,1,0,3.0,0
14553,567,2,alt2,1,1,18,20,8,6,15,15,2,1,1,0,3.0,0
14572,568,1,alt1,1,1,58,83,13,12,15,60,1,1,2,1,1.0,0
14572,569,1,alt1,1,1,94,70,13,17,15,60,0,1,2,1,1.0,0
14572,570,2,alt2,1,1,62,68,13,11,60,30,2,0,2,1,1.0,0
14572,571,1,alt1,1,1,64,76,14,11,15,60,0,0,2,1,1.0,0
14572,572,2,alt2,1,1,83,75,12,13,15,15,0,0,2,1,1.0,0
14572,573,1,alt1,1,1,68,76,13,12,30,15,1,0,2,1,1.0,0
14572,574,2,alt2,1,1,55,68,14,12,15,15,2,2,2,1,1.0,0
14572,575,1,alt1,1,1,51,68,14,13,30,60,2,2,2,1,1.0,0
14572,576,2,alt2,1,1,45,65,19,15,15,30,1,2,2,1,1.0,0
14576,577,2,alt2,1,1,21,18,10,11,30,30,1,0,2,0,3.0,0
14576,578,2,alt2,1,1,14,11,10,12,15,60,2,0,2,0,3.0,0
14576,579,1,alt1,1,1,14,12,10,13,30,15,0,2,2,0,3.0,0
14576,580,1,alt1,1,1,16,18,14,13,60,60,1,2,2,0,3.0,0
14576,581,1,alt1,1,1,12,15,15,13,30,60,0,0,2,0,3.0,0
14576,582,1,alt1,1,1,15,13,10,11,15,60,1,1,2,0,3.0,0
14576,583,2,alt2,1,1,11,15,12,10,60,15,0,0,2,0,3.0,0
14576,584,1,alt1,1,1,15,11,12,13,30,60,1,0,2,0,3.0,0
14576,585,2,alt2,1,1,15,21,12,10,30,60,2,0,2,0,3.0,0
14619,586,1,alt1,1,1,3,2,1,2,15,30,0,1,2,0,1.0,0
14619,587,2,alt2,1,1,2,3,2,1,60,30,2,1,2,0,1.0,0
14619,588,2,alt2,1,1,4,3,1,2,15,15,2,0,2,0,1.0,0
14619,589,1,alt1,1,1,3,2,1,2,30,30,1,0,2,0,1.0,0
14619,590,2,alt2,1,1,2,3,2,1,30,15,1,0,2,0,1.0,0
14619,591,1,alt1,1,1,3,2,1,2,15,15,2,2,2,0,1.0,0
14619,592,2,alt2,1,1,3,2,1,2,30,30,2,1,2,0,1.0,0
14619,593,2,alt2,1,1,3,2,1,2,60,15,1,0,2,0,1.0,0
14619,594,1,alt1,1,1,3,2,1,2,15,15,1,2,2,0,1.0,0
14642,595,1,alt1,1,1,92,108,55,50,30,30,0,1,2,1,4.0,1
14642,596,2,alt2,1,1,75,56,50,57,15,60,2,0,2,1,4.0,1
14642,597,1,alt1,1,1,75,63,50,60,30,15,0,2,2,1,4.0,1
14642,598,1,alt1,1,1,81,95,67,60,60,60,1,2,2,1,4.0,1
14642,599,1,alt1,1,1,63,79,73,63,30,60,0,0,2,1,4.0,1
14642,600,2,alt2,1,1,67,79,54,47,60,15,1,1,2,1,4.0,1
14642,601,2,alt2,1,1,79,55,47,57,15,60,0,0,2,1,4.0,1
14642,602,2,alt2,1,1,79,55,55,61,30,60,1,0,2,1,4.0,1
14642,603,1,alt1,1,1,76,108,57,50,30,60,2,0,2,1,4.0,1
14700,604,1,alt1,1,1,109,129,24,22,30,30,0,1,0,0,3.0,0
14700,605,2,alt2,1,1,89,67,22,25,15,60,2,0,0,0,3.0,0
14700,606,1,alt1,1,1,89,76,22,26,30,15,0,2,0,0,3.0,0
14700,607,2,alt2,1,1,114,97,26,29,60,60,2,1,0,0,3.0,0
14700,608,1,alt1,1,1,75,94,31,27,30,60,0,0,0,0,3.0,0
14700,609,1,alt1,1,1,94,80,20,23,15,60,1,1,0,0,3.0,0
14700,610,2,alt2,1,1,94,66,20,25,15,60,0,0,0,0,3.0,0
14700,611,1,alt1,1,1,66,94,26,24,60,30,0,1,0,0,3.0,0
14700,612,2,alt2,1,1,129,90,22,25,60,30,0,2,0,0,3.0,0
14723,613,2,alt2,1,1,14,11,3,4,60,15,2,1,0,0,3.0,0
14723,614,2,alt2,1,1,11,14,4,3,60,60,1,1,0,0,3.0,0
14723,615,2,alt2,1,1,10,14,4,3,30,60,2,0,0,0,3.0,0
14723,616,1,alt1,1,1,14,11,3,4,30,15,0,1,0,0,3.0,0
14723,617,1,alt1,1,1,10,14,4,3,15,30,1,2,0,0,3.0,0
14723,618,1,alt1,1,1,16,11,3,5,15,30,2,2,0,0,3.0,0
14723,619,1,alt1,1,1,12,16,4,3,60,15,0,2,0,0,3.0,0
14723,620,2,alt2,1,1,15,20,4,3,15,30,1,0,0,0,3.0,0
14723,621,1,alt1,1,1,14,9,3,4,15,30,1,1,0,0,3.0,0
14727,622,2,alt2,1,1,111,159,88,74,30,15,1,0,1,1,3.0,0
14727,623,2,alt2,1,1,101,145,93,84,60,30,2,1,1,1,3.0,0
14727,624,2,alt2,1,1,126,179,85,63,15,15,0,2,1,1,3.0,0
14727,625,1,alt1,1,1,124,93,81,97,30,30,1,0,1,1,3.0,0
14727,626,1,alt1,1,1,131,111,84,114,15,30,0,1,1,1,3.0,0
14727,627,1,alt1,1,1,124,106,74,85,15,15,2,2,1,1,3.0,0
14727,628,1,alt1,1,1,124,112,63,73,30,30,2,1,1,1,3.0,0
14727,629,2,alt2,1,1,112,124,99,74,15,60,0,1,1,1,3.0,0
14727,630,1,alt1,1,1,131,118,81,105,15,15,1,2,1,1,3.0,0
14728,631,1,alt1,1,1,12,10,1,2,30,30,1,0,2,0,1.0,0
14728,632,2,alt2,1,1,6,8,2,1,60,15,0,2,2,0,1.0,0
14728,633,1,alt1,1,1,7,8,2,1,15,30,2,0,2,0,1.0,0
14728,634,1,alt1,1,1,10,9,1,2,60,60,2,1,2,0,1.0,0
14728,635,2,alt2,1,1,9,7,1,2,60,30,0,0,2,0,1.0,0
14728,636,1,alt1,1,1,9,7,1,2,15,60,1,1,2,0,1.0,0
14728,637,1,alt1,1,1,9,6,1,2,15,60,0,0,2,0,1.0,0
14728,638,1,alt1,1,1,9,6,1,2,30,60,1,0,2,0,1.0,0
14728,639,1,alt1,1,1,8,12,2,1,30,60,2,0,2,0,1.0,0
14735,640,2,alt2,1,1,28,19,3,4,60,15,1,1,2,0,1.0,0
14735,641,1,alt1,1,1,31,23,4,5,15,60,0,1,2,0,1.0,0
14735,642,1,alt1,1,1,23,21,3,4,30,60,0,2,2,0,1.0,0
14735,643,2,alt2,1,1,25,21,3,4,60,15,0,0,2,0,1.0,0
14735,644,1,alt1,1,1,28,25,3,4,15,15,0,0,2,0,1.0,0
14735,645,1,alt1,1,1,25,23,3,4,15,30,0,1,2,0,1.0,0
14735,646,2,alt2,1,1,18,23,4,3,15,15,2,2,2,0,1.0,0
14735,647,1,alt1,1,1,17,23,5,4,30,60,2,2,2,0,1.0,0
14735,648,1,alt1,1,1,15,22,6,4,15,30,1,2,2,0,1.0,0
14742,649,1,alt1,1,1,66,94,14,12,15,60,1,1,0,0,1.0,0
14742,650,1,alt1,1,1,107,80,14,18,15,60,0,1,0,0,1.0,0
14742,651,2,alt2,1,1,70,78,13,12,60,30,2,0,0,0,1.0,0
14742,652,2,alt2,1,1,73,86,15,12,15,60,0,0,0,0,1.0,0
14742,653,1,alt1,1,1,85,94,13,12,15,15,0,0,0,0,1.0,0
14742,654,1,alt1,1,1,86,77,12,13,15,30,0,1,0,0,1.0,0
14742,655,2,alt2,1,1,62,78,15,12,15,15,2,2,0,0,1.0,0
14742,656,2,alt2,1,1,78,58,14,15,60,30,2,2,0,0,1.0,0
14742,657,2,alt2,1,1,52,74,20,15,15,30,1,2,0,0,1.0,0
14751,658,1,alt1,1,1,20,14,2,3,60,15,1,1,4,0,3.0,0
14751,659,2,alt2,1,1,17,22,3,2,60,15,1,0,4,0,3.0,0
14751,660,2,alt2,1,1,15,16,3,2,60,30,2,0,4,0,3.0,0
14751,661,1,alt1,1,1,18,15,2,3,60,15,0,0,4,0,3.0,0
14751,662,2,alt2,1,1,18,20,3,2,15,15,0,0,4,0,3.0,0
14751,663,2,alt2,1,1,16,18,3,2,30,15,1,0,4,0,3.0,0
14751,664,1,alt1,1,1,16,13,2,3,15,15,2,2,4,0,3.0,0
14751,665,2,alt2,1,1,12,16,3,2,30,60,2,2,4,0,3.0,0
14751,666,2,alt2,1,1,15,11,2,3,30,15,2,1,4,0,3.0,0
14754,667,2,alt2,1,1,130,174,45,39,15,15,2,1,4,0,3.0,0
14754,668,1,alt1,1,1,95,136,40,31,60,60,2,0,4,0,3.0,0
14754,669,2,alt2,1,1,143,100,37,43,60,15,0,0,4,0,3.0,0
14754,670,2,alt2,1,1,157,196,32,29,15,15,2,1,4,0,3.0,0
14754,671,2,alt2,1,1,130,174,39,29,60,30,2,0,4,0,3.0,0
14754,672,1,alt1,1,1,108,143,40,31,30,15,1,1,4,0,3.0,0
14754,673,1,alt1,1,1,159,127,34,39,30,15,0,1,4,0,3.0,0
14754,674,2,alt2,1,1,174,139,29,38,30,30,2,0,4,0,3.0,0
14754,675,1,alt1,1,1,119,159,35,29,15,60,1,1,4,0,3.0,0
14785,676,1,alt1,1,1,12,8,2,3,15,30,0,1,2,0,1.0,0
