id,obs_id,choice,chosen_alt,av_walk,av_cycle,av_pt,av_drive,dur_walking,dur_cycling,dur_pt,dur_driving,dur_pt_access,cost_transit,cost_drive,pt_interchanges,driving_traffic_percent,household_id,person_n,purpose,age,female,driving_license,car_ownership
176,177,3,pt,1,1,1,1,1.197222222,0.491388889,0.15,0.418333333,0.25,2.4,11.52,0,0.691235,38,0,4,2,1,1,0
177,178,3,pt,1,1,1,1,1.175277778,0.471666667,0.166666667,0.373888889,0.2372222219999999,2.4,11.41,0,0.823923,38,0,4,2,1,1,0
178,179,4,drive,1,1,1,1,2.6944444439999997,0.755833333,0.7194444440000001,0.745833333,0.117777778,4.8,2.12,2,0.623464,39,1,1,2,0,1,2
179,180,4,drive,1,1,1,1,2.715833333,0.8211111109999999,0.6744444449999999,0.643888889,0.115277778,6.5,1.98,2,0.416307,39,1,1,2,0,1,2
180,181,4,drive,1,1,1,1,3.272777778,1.000833333,0.916666667,0.3988888889999999,0.305555556,3.9,1.79,1,0.522981,40,0,3,3,1,1,1
181,182,4,drive,1,1,1,1,3.2461111110000003,0.984444444,0.8666666670000001,0.297777778,0.322222222,2.8,1.72,1,0.233209,40,0,3,3,1,1,1
182,183,4,drive,1,1,1,1,3.272777778,1.000833333,0.916666667,0.3988888889999999,0.305555556,3.9,1.79,1,0.522981,40,1,3,3,0,1,1
183,184,4,drive,1,1,1,1,3.2461111110000003,0.984444444,0.8666666670000001,0.297777778,0.322222222,2.8,1.72,1,0.233209,40,1,3,3,0,1,1
184,185,3,pt,1,1,1,1,0.599444444,0.205555556,0.186944444,0.183611111,0.065277778,0.0,0.64,0,0.146747,41,0,3,4,1,1,2
185,186,3,pt,1,1,1,1,0.591944444,0.181388889,0.1875,0.176388889,0.049166667,0.0,0.48,0,0.179528,41,0,3,4,1,1,2
186,187,4,drive,1,1,1,1,0.919444444,0.256666667,0.48388888799999996,0.158611111,0.0605555559999999,0.0,0.58,1,0.138354,41,0,3,4,1,1,2
187,188,4,drive,1,1,1,1,0.875277778,0.308611111,0.174166667,0.185277778,0.196666667,0.0,0.58,0,0.191904,41,0,5,4,1,1,2
188,189,4,drive,1,1,1,1,1.143055556,0.429722222,0.4575,0.2175,0.129722222,0.0,0.73,1,0.182631,41,0,5,4,1,1,2
189,190,4,drive,1,1,1,1,1.163888889,0.396944444,0.4691666669999999,0.194166667,0.1011111109999999,0.0,0.69,1,0.2088699999999999,41,0,5,4,1,1,2
190,191,4,drive,1,1,1,1,1.729722222,0.548055556,0.670277778,0.279166667,0.156111111,0.0,1.09,1,0.1034829999999999,41,0,3,4,1,1,2
191,192,4,drive,1,1,1,1,2.341388889,0.663611111,1.006666667,0.4608333329999999,0.006111111,4.5,1.37,2,0.361061,42,0,4,3,0,1,2
192,193,4,drive,1,1,1,1,2.417777778,0.815,0.784722222,0.588055556,0.038055556,5.9,1.48,2,0.413793,42,0,4,3,0,1,2
193,194,4,drive,1,1,1,1,1.995833333,0.567777778,1.0877777770000001,0.465277778,0.0352777779999999,4.5,1.21,2,0.30209,42,1,4,3,1,1,2
194,195,4,drive,1,1,1,1,0.825555556,0.228333333,0.332777778,0.2069444439999999,0.160555556,1.5,0.57,0,0.288591,42,1,4,3,1,1,2
195,196,4,drive,1,1,1,1,0.549444444,0.158333333,0.168611111,0.168888889,0.167777778,1.5,0.4,0,0.342105,42,1,4,3,1,1,2
196,197,4,drive,1,1,1,1,1.523055556,0.453055556,0.548333334,0.361111111,0.2475,3.4,0.93,1,0.338462,42,1,4,3,1,1,2
197,198,4,drive,1,1,1,1,0.760833333,0.219444444,0.243333333,0.198611111,0.225555556,1.5,0.51,0,0.197203,42,1,4,3,1,1,2
198,199,4,drive,1,1,1,1,3.195833333,0.979166667,1.374166667,0.605,0.101388889,4.5,1.88,2,0.207071,42,1,4,3,1,1,2
199,200,4,drive,1,1,1,1,2.341388889,0.663611111,1.006666667,0.4608333329999999,0.006111111,0.0,1.37,2,0.361061,42,2,4,1,0,0,2
200,201,4,drive,1,1,1,1,2.417777778,0.815,0.784722222,0.588055556,0.038055556,1.45,1.48,2,0.413793,42,2,4,1,0,0,2
201,202,1,walk,1,1,1,1,0.5841666670000001,0.2163888889999999,0.156944444,0.140833333,0.058333333,0.0,0.37,0,0.325444,42,2,3,1,0,0,2
202,203,1,walk,1,1,1,1,0.5825,0.210277778,0.155833333,0.143888889,0.056388889,0.0,0.37,0,0.183398,42,2,3,1,0,0,2
203,204,3,pt,1,1,1,1,0.373888889,0.1225,0.048611111,0.085833333,0.171666667,0.0,0.22,0,0.220065,42,3,3,1,1,0,2
204,205,3,pt,1,1,1,1,0.933055556,0.316111111,0.3677777779999999,0.216944444,0.045555556,0.0,0.58,0,0.183099,42,3,5,1,1,0,2
205,206,3,pt,1,1,1,1,0.4577777779999999,0.18,0.123055556,0.160833333,0.1075,0.0,0.36,0,0.236615,42,3,5,1,1,0,2
206,207,4,drive,1,1,1,1,0.366388889,0.124722222,0.075833333,0.0675,0.121944444,0.0,0.2,0,0.0699588999999999,42,3,3,1,1,0,2
207,208,3,pt,1,1,1,1,0.4819444439999999,0.166388889,0.130555556,0.173333333,0.070833333,0.0,0.43,0,0.4807689999999999,43,0,3,2,0,1,0
208,209,3,pt,1,1,1,1,0.473888889,0.157777778,0.136944444,0.154722222,0.085,0.0,0.39,0,0.357271,43,0,3,2,0,1,0
209,210,3,pt,1,1,1,1,0.360277778,0.116944444,0.091944444,0.093333333,0.129444444,0.0,0.23,0,0.267857,43,0,3,2,0,1,0
210,211,3,pt,1,1,1,1,0.355,0.113611111,0.0855555559999999,0.117777778,0.110833333,0.0,0.28,0,0.146226,43,0,3,2,0,1,0
211,212,4,drive,1,1,1,1,1.3677777780000002,0.426666667,0.546944444,0.473611111,0.333611111,1.5,1.23,0,0.4111439999999999,44,0,4,2,0,1,2
212,213,4,drive,1,1,1,1,0.3902777779999999,0.111944444,0.09,0.100833333,0.185555556,1.5,0.28,0,0.264463,44,0,4,2,0,1,2
213,214,4,drive,1,1,1,1,1.549166667,0.4875,0.690555556,0.518611111,0.254722222,1.5,1.31,0,0.5436529999999999,44,0,4,2,0,1,2
214,215,3,pt,1,1,1,1,0.375,0.133888889,0.101388889,0.1075,0.194166667,1.5,0.26,0,0.191214,45,0,3,1,1,0,0
215,216,1,walk,1,1,1,1,0.673333333,0.212777778,0.3241666659999999,0.164722222,0.039444444,3.0,0.53,1,0.160202,45,1,1,2,0,0,0
216,217,1,walk,1,1,1,1,0.714722222,0.229444444,0.388611111,0.2044444439999999,0.091944444,1.5,0.48,0,0.2038039999999999,45,1,1,2,0,0,0
217,218,3,pt,1,1,1,1,0.375,0.133888889,0.101388889,0.1075,0.194166667,0.0,0.26,0,0.191214,45,2,3,1,0,0,0
218,219,3,pt,1,1,1,1,0.375,0.133888889,0.101388889,0.1075,0.194166667,0.0,0.26,0,0.191214,45,3,3,1,0,0,0
219,220,3,pt,1,1,1,1,2.106944444,0.664166667,0.566944444,0.313055556,0.126388889,3.0,1.32,1,0.433008,46,0,1,1,1,0,0
220,221,3,pt,1,1,1,1,2.120833333,0.6677777779999999,0.666944445,0.337222222,0.0608333329999999,3.2,1.46,1,0.42257,46,0,1,1,1,0,0
221,222,3,pt,1,1,1,1,4.208611111000001,1.553888889,1.014444444,0.879166667,0.250833333,4.6,13.58,2,0.576303,47,0,3,1,1,0,0
222,223,3,pt,1,1,1,1,0.504166667,0.18,0.033333333,0.203611111,0.197777778,2.4,10.89,0,0.48704,47,0,5,1,1,0,0
223,224,3,pt,1,1,1,1,4.695555556,1.721944444,1.118888889,0.972777778,0.185277778,6.2,3.33,2,0.572816,47,0,3,1,1,0,0
224,225,3,pt,1,1,1,1,4.181666667,1.531944444,0.992222222,0.720833333,0.155833333,6.2,2.81,1,0.43738,47,1,1,1,0,1,0
225,226,3,pt,1,1,1,1,4.1825,1.519444444,1.1252777779999998,0.8344444440000001,0.1555555559999999,4.6,3.14,1,0.531292,47,1,1,1,0,1,0
226,227,3,pt,1,1,1,1,0.226666667,0.0675,0.068888889,0.0580555559999999,0.067222222,0.0,0.16,0,0.0669856,48,0,3,4,0,1,2
227,228,3,pt,1,1,1,1,0.493611111,0.190555556,0.083333333,0.1591666669999999,0.083888889,0.0,0.51,0,0.502618,48,0,5,4,0,1,2
228,229,3,pt,1,1,1,1,0.5902777779999999,0.183055556,0.292222222,0.1722222219999999,0.165833333,0.0,0.49,0,0.217742,48,0,3,4,0,1,2
229,230,3,pt,1,1,1,1,0.265555556,0.093888889,0.1,0.128333333,0.05,0.0,0.29,0,0.1320349999999999,48,0,3,4,0,1,2
230,231,3,pt,1,1,1,1,0.258611111,0.079444444,0.108333333,0.091388889,0.069722222,0.0,0.22,0,0.2066869999999999,48,0,1,4,0,1,2
231,232,3,pt,1,1,1,1,0.960277778,0.298888889,0.256111111,0.201111111,0.180277778,1.5,0.67,0,0.109116,49,0,1,3,0,0,0
232,233,3,pt,1,1,1,1,0.940277778,0.2775,0.381666667,0.236666667,0.122777778,1.5,0.67,0,0.335681,49,0,1,3,0,0,0
233,234,1,walk,1,1,1,1,0.420555556,0.133055556,0.073333333,0.089444444,0.192777778,1.5,0.27,0,0.139752,49,1,1,3,1,0,0
234,235,1,walk,1,1,1,1,0.417777778,0.117777778,0.1166666669999999,0.156111111,0.113611111,1.5,0.36,0,0.268683,49,1,1,3,1,0,0
235,236,1,walk,1,1,1,1,0.420555556,0.133055556,0.1166666669999999,0.111111111,0.108055556,1.5,0.29,0,0.3825,49,2,1,1,1,1,0
236,237,1,walk,1,1,1,1,0.417777778,0.117777778,0.085,0.136388889,0.2372222219999999,1.5,0.34,0,0.238289,49,2,1,1,1,1,0
237,238,3,pt,1,1,1,1,0.929166667,0.304444444,0.166666667,0.238611111,0.203055556,0.85,0.66,0,0.180442,49,3,2,1,1,0,0
238,239,3,pt,1,1,1,1,0.901666667,0.255833333,0.301111111,0.246666667,0.195555556,0.0,0.63,0,0.2927929999999999,49,3,2,1,1,0,0
239,240,3,pt,1,1,1,1,5.061944444,1.5677777780000002,0.916666666,1.222777778,0.229166667,4.3,4.85,2,0.432985,50,0,1,2,1,1,1
240,241,1,walk,1,1,1,1,0.7625,0.231111111,0.29500000000000004,0.2475,0.227222222,3.0,0.63,1,0.50505,50,1,4,2,0,0,1
241,242,1,walk,1,1,1,1,0.676666667,0.206666667,0.1838888889999999,0.1975,0.228055556,1.5,0.51,0,0.655415,50,1,5,2,0,0,1
242,243,1,walk,1,1,1,1,1.109722222,0.317222222,0.1,0.305277778,0.4144444439999999,1.5,0.87,0,0.527753,50,1,3,2,0,0,1
243,244,3,pt,1,1,1,1,1.675833333,0.590833333,0.466666667,0.349166667,0.231666667,1.5,1.07,0,0.207637,51,1,1,1,1,0,0
244,245,3,pt,1,1,1,1,1.659722222,0.58,0.7,0.416111111,0.2166666669999999,1.5,1.14,0,0.26502,51,1,1,1,1,0,0
245,246,3,pt,1,1,1,1,3.1330555560000004,0.961111111,0.827777777,0.8375,0.153333333,4.3,2.19,2,0.525041,52,0,4,2,0,0,0
246,247,3,pt,1,1,1,1,2.780833333,1.09,0.676388889,0.536944444,0.094722222,3.0,1.68,2,0.423176,52,0,5,2,0,0,0
247,248,1,walk,1,1,1,1,0.473888889,0.144166667,0.133333333,0.113888889,0.121944444,1.5,0.35,0,0.1146339999999999,52,0,3,2,0,0,0
248,249,4,drive,1,1,1,1,0.4033333329999999,0.1325,0.083333333,0.1186111109999999,0.116944444,1.5,0.29,0,0.17096,52,1,3,2,1,0,0
249,250,4,drive,1,1,1,1,0.406388889,0.135833333,0.066666667,0.1,0.140555556,1.5,0.28,0,0.127778,52,1,3,2,1,0,0
250,251,1,walk,1,1,1,1,0.441111111,0.143055556,0.21055555599999998,0.131111111,0.029722222,0.0,0.32,1,0.271186,53,0,3,2,1,0,0
251,252,1,walk,1,1,1,1,0.4158333329999999,0.1166666669999999,0.2066666669999999,0.123055556,0.059722222,0.0,0.31,1,0.209932,53,0,3,2,1,0,0
252,253,3,pt,1,1,1,1,0.476388889,0.149722222,0.203333333,0.1425,0.094166667,0.0,0.35,0,0.580897,54,1,3,1,0,1,0
253,254,3,pt,1,1,1,1,0.475277778,0.175,0.083333333,0.159722222,0.143055556,1.5,0.38,0,0.612174,54,1,3,1,0,1,0
254,255,3,pt,1,1,1,1,2.3769444440000003,0.8069444440000001,0.5333333339999999,0.736944444,0.409166667,2.4,12.24,1,0.608745,55,0,3,2,1,0,0
255,256,3,pt,1,1,1,1,2.383333333,0.8430555559999999,0.516666667,0.696666667,0.409166667,2.4,1.77,1,0.662679,55,0,3,2,1,0,0
256,257,3,pt,1,1,1,1,2.3769444440000003,0.8069444440000001,0.5333333339999999,0.736944444,0.409166667,0.75,12.24,1,0.608745,55,1,3,1,0,0,0
257,258,3,pt,1,1,1,1,2.383333333,0.8430555559999999,0.516666667,0.696666667,0.409166667,0.75,1.77,1,0.662679,55,1,3,1,0,0,0
258,259,3,pt,1,1,1,1,0.943333333,0.3275,0.447222222,0.2625,0.116944444,0.0,11.21,0,0.597884,56,0,3,4,0,1,2
259,260,3,pt,1,1,1,1,0.949722222,0.308611111,0.297222222,0.271666667,0.173055556,0.0,11.27,0,0.6319020000000001,56,0,3,4,0,1,2
260,261,1,walk,1,1,1,1,1.225,0.441111111,0.432222222,0.398611111,0.128333333,1.5,11.54,0,0.798606,57,0,1,2,0,1,1
261,262,3,pt,1,1,1,1,1.195,0.419166667,0.2,0.403888889,0.272222222,2.9,11.51,0,0.766162,57,0,1,2,0,1,1
262,263,3,pt,1,1,1,1,1.097777778,0.335,0.133333333,0.253333333,0.192777778,0.0,0.77,0,0.266447,58,0,1,4,1,0,0
263,264,3,pt,1,1,1,1,1.103333333,0.360833333,0.133333333,0.356666667,0.1875,0.0,0.87,0,0.431464,58,0,1,4,1,0,0
264,265,3,pt,1,1,1,1,5.123888889,1.5283333330000002,0.983333333,1.564722222,0.216111111,5.6,5.57,1,0.532931,58,1,1,1,0,1,0
265,266,3,pt,1,1,1,1,5.086111111,1.454166667,1.15,1.510555556,0.105555556,7.8,5.51,2,0.505885,58,1,1,1,0,1,0
266,267,4,drive,1,1,1,1,0.363333333,0.093888889,0.0991666669999999,0.0922222219999999,0.08,0.0,0.27,0,0.0421686999999999,59,0,3,4,0,1,1
267,268,4,drive,1,1,1,1,0.370833333,0.1266666669999999,0.138333333,0.083055556,0.055277778,0.0,0.26,0,0.0769231,59,0,3,4,0,1,1
268,269,1,walk,1,1,1,1,0.3925,0.101944444,0.033333333,0.098055556,0.314166667,1.5,0.35,0,0.116147,60,1,1,2,1,1,1
269,270,4,drive,1,1,1,1,0.399722222,0.141944444,0.05,0.113055556,0.229166667,1.5,0.42,0,0.031941,60,1,3,2,1,1,1
270,271,4,drive,1,1,1,1,0.403055556,0.1041666669999999,0.05,0.0841666669999999,0.241666667,1.5,0.35,0,0.0528053,60,1,3,2,1,1,1
271,272,4,drive,1,1,1,1,0.611388889,0.184722222,0.140833333,0.136944444,0.154444444,0.0,0.44,0,0.0385395999999999,61,0,3,4,0,1,1
272,273,4,drive,1,1,1,1,0.666388889,0.263333333,0.133333333,0.173888889,0.160277778,0.0,0.5,0,0.102236,61,0,3,4,0,1,1
273,274,4,drive,1,1,1,1,1.092777778,0.323611111,0.599722222,0.201666667,0.105833333,0.0,0.69,1,0.114325,61,0,3,4,0,1,1
274,275,4,drive,1,1,1,1,1.095,0.317777778,0.5211111109999998,0.240833333,0.1155555559999999,0.0,0.73,1,0.179931,61,0,3,4,0,1,1
275,276,4,drive,1,1,1,1,0.611388889,0.184722222,0.140833333,0.136944444,0.154444444,0.0,0.44,0,0.0385395999999999,61,1,3,4,1,1,1
276,277,4,drive,1,1,1,1,0.666388889,0.263333333,0.133333333,0.173888889,0.160277778,0.0,0.5,0,0.102236,61,1,3,4,1,1,1
277,278,4,drive,1,1,1,1,1.3822222219999998,0.449444444,0.4538888889999999,0.25,0.161111111,0.0,0.88,0,0.2,62,1,3,4,0,1,1
278,279,4,drive,1,1,1,1,1.428611111,0.551111111,0.466666667,0.2469444439999999,0.163611111,0.0,0.88,0,0.1619799999999999,62,1,3,4,0,1,1
279,280,1,walk,1,1,1,1,0.3225,0.092777778,0.095833333,0.0886111109999999,0.079722222,1.5,0.21,0,0.119122,63,0,3,3,1,1,1
280,281,3,pt,1,1,1,1,0.314722222,0.078333333,0.082777778,0.084444444,0.096944444,1.5,0.21,0,0.141447,63,0,3,3,1,1,1
281,282,4,drive,1,1,1,1,1.652777778,0.533333333,0.15,0.306944444,0.3291666669999999,1.45,0.95,0,0.1104069999999999,63,2,3,1,1,0,1
282,283,4,drive,1,1,1,1,1.4436111109999998,0.4694444439999999,0.183333333,0.334444444,0.208611111,3.4,1.09,0,0.175249,63,3,1,2,0,1,1
283,284,4,drive,1,1,1,1,1.652777778,0.533333333,0.15,0.298611111,0.3291666669999999,2.2,1.08,0,0.109767,63,3,3,2,0,1,1
284,285,1,walk,1,1,1,1,0.194444444,0.066111111,0.041666667,0.089444444,0.1225,1.5,0.2,0,0.3291929999999999,64,2,3,1,0,0,1
285,286,1,walk,1,1,1,1,0.183611111,0.054722222,0.020833333,0.0536111109999999,0.115277778,1.5,0.14,0,0.0518135,64,2,3,1,0,0,1
286,287,1,walk,1,1,1,1,0.401111111,0.131944444,0.1,0.099722222,0.173888889,1.5,0.26,0,0.337047,65,2,1,1,1,0,1
287,288,1,walk,1,1,1,1,0.415277778,0.149444444,0.123055556,0.120833333,0.151944444,1.5,0.34,0,0.0528736,65,2,1,1,1,0,1
288,289,4,drive,1,1,1,1,0.1197222219999999,0.048888889,0.033333333,0.044722222,0.050833333,0.0,0.1,0,0.124224,66,0,3,4,1,1,2
289,290,1,walk,1,1,1,1,0.291666667,0.078333333,0.047777778,0.049166667,0.0841666669999999,0.0,0.17,0,0.186441,66,0,5,4,1,1,2
290,291,1,walk,1,1,1,1,0.28,0.0725,0.0536111109999999,0.053888889,0.0375,0.0,0.19,0,0.201031,66,0,5,4,1,1,2
291,292,4,drive,1,1,1,1,0.1275,0.033611111,0.016944444,0.025555556,0.077222222,0.0,0.08,0,0.1413039999999999,66,0,3,4,1,1,2
292,293,1,walk,1,1,1,1,0.2319444439999999,0.072222222,0.033333333,0.0897222219999999,0.157222222,1.5,0.18,0,0.0340556999999999,67,0,3,3,1,0,0
293,294,1,walk,1,1,1,1,0.23,0.066111111,0.066666667,0.078888889,0.105833333,1.5,0.17,0,0.0316901,67,0,3,3,1,0,0
294,295,3,pt,1,1,1,1,2.161388889,0.669722222,0.5499999999999999,0.7494444440000001,0.173611111,2.4,1.73,2,0.664196,67,1,1,1,1,0,0
295,296,3,pt,1,1,1,1,2.133611111,0.6083333329999999,0.5499999999999999,0.744722222,0.166666667,2.4,1.59,2,0.625513,67,1,1,1,1,0,0
296,297,1,walk,1,1,1,1,0.276111111,0.087777778,0.130833333,0.066944444,0.039166667,1.5,0.2,0,0.107884,68,1,3,1,1,0,0
297,298,3,pt,1,1,1,1,0.4744444439999999,0.1722222219999999,0.165555556,0.103333333,0.041944444,1.5,0.28,0,0.150538,68,1,5,1,1,0,0
298,299,1,walk,1,1,1,1,0.312222222,0.111944444,0.0627777779999999,0.065555556,0.039722222,1.5,0.19,0,0.105932,68,1,3,1,1,0,0
299,300,1,walk,1,1,1,1,0.276111111,0.087777778,0.130833333,0.066944444,0.039166667,1.5,0.2,0,0.107884,68,2,3,1,0,1,0
300,301,3,pt,1,1,1,1,0.4744444439999999,0.1722222219999999,0.165555556,0.103333333,0.041944444,1.5,0.28,0,0.150538,68,2,5,1,0,1,0
301,302,1,walk,1,1,1,1,0.312222222,0.111944444,0.0627777779999999,0.065555556,0.039722222,1.5,0.19,0,0.105932,68,2,3,1,0,1,0
302,303,4,drive,1,1,1,1,2.8836111110000004,0.88,0.766666667,0.723888889,0.137777778,4.3,2.43,1,0.504988,69,0,3,1,1,1,2
303,304,4,drive,1,1,1,1,0.250833333,0.108611111,0.016666667,0.103333333,0.098611111,2.4,10.75,0,0.47043,69,0,5,1,1,1,2
304,305,4,drive,1,1,1,1,4.115277778,1.345277778,1.3525,0.8113888890000001,0.236666667,5.4,2.88,2,0.557001,70,0,1,3,1,1,2
305,306,4,drive,1,1,1,1,3.999444444,1.135,1.535277777,0.6819444440000001,0.133055556,3.0,2.76,1,0.4871689999999999,70,0,1,3,1,1,2
306,307,4,drive,1,1,1,1,2.2433333330000003,0.651944444,0.5333333339999999,0.5025,0.250277778,0.0,1.41,1,0.316197,71,0,3,4,1,1,1
307,308,4,drive,1,1,1,1,1.5825,0.543888889,0.502777778,0.373333333,0.208333333,0.0,0.96,0,0.4159229999999999,71,0,5,4,1,1,1
308,309,4,drive,1,1,1,1,1.228888889,0.3925,0.2758333329999999,0.243611111,0.28,0.0,0.68,1,0.22919,71,0,3,4,1,1,1
309,310,4,drive,1,1,1,1,2.2433333330000003,0.651944444,0.5333333339999999,0.5025,0.250277778,0.0,1.41,1,0.316197,71,1,3,4,0,1,1
310,311,4,drive,1,1,1,1,1.5825,0.543888889,0.502777778,0.373333333,0.208333333,0.0,0.96,0,0.4159229999999999,71,1,5,4,0,1,1
311,312,4,drive,1,1,1,1,1.228888889,0.3925,0.2758333329999999,0.243611111,0.28,0.0,0.68,1,0.22919,71,1,3,4,0,1,1
312,313,1,walk,1,1,1,1,0.208888889,0.072777778,0.0144444439999999,0.070833333,0.170277778,1.5,0.17,0,0.0,72,0,3,2,1,0,0
313,314,1,walk,1,1,1,1,0.208888889,0.072777778,0.0144444439999999,0.070833333,0.170277778,1.5,0.17,0,0.0,72,1,3,1,0,0,0
314,315,1,walk,1,1,1,1,0.208888889,0.072777778,0.0144444439999999,0.070833333,0.170277778,0.0,0.17,0,0.0,72,2,3,1,0,0,0
315,316,1,walk,1,1,1,1,0.208888889,0.072777778,0.0144444439999999,0.070833333,0.170277778,0.0,0.17,0,0.0,72,3,3,1,1,0,0
316,317,1,walk,1,1,1,1,0.263055556,0.098888889,0.016666667,0.1436111109999999,0.1375,0.0,0.32,0,0.1682789999999999,73,0,3,4,0,1,0
317,318,1,walk,1,1,1,1,0.2525,0.089444444,0.016666667,0.166944444,0.131666667,0.0,0.37,0,0.2013309999999999,73,0,3,4,0,1,0
318,319,3,pt,1,1,1,1,0.275,0.1291666669999999,0.064444444,0.125833333,0.18,0.0,0.36,0,0.467991,74,0,3,4,1,0,0
319,320,3,pt,1,1,1,1,0.2625,0.108055556,0.0855555559999999,0.095277778,0.074166667,0.0,0.23,0,0.274052,74,0,3,4,1,0,0
320,321,3,pt,1,1,1,1,0.275,0.1291666669999999,0.064444444,0.125833333,0.18,0.0,0.36,0,0.467991,74,1,3,4,0,0,0
321,322,3,pt,1,1,1,1,0.2625,0.108055556,0.0855555559999999,0.095277778,0.074166667,0.0,0.23,0,0.274052,74,1,3,4,0,0,0
322,323,4,drive,1,1,1,1,2.353611111,0.743611111,0.35,0.627222222,0.465555556,2.29,1.74,0,0.523029,75,0,1,3,0,1,1
323,324,4,drive,1,1,1,1,2.165277778,0.652222222,0.94,0.542222222,0.091111111,3.0,1.54,1,0.353484,75,0,3,3,0,1,1
324,325,3,pt,1,1,1,1,2.131111111,0.609722222,0.974722222,0.513055556,0.119444444,3.0,1.65,1,0.291283,75,1,3,3,1,0,1
325,326,4,drive,1,1,1,1,2.165277778,0.652222222,0.94,0.541944444,0.091111111,3.0,1.54,1,0.35674,75,1,3,3,1,0,1
326,327,3,pt,1,1,1,1,1.913888889,0.721944444,0.366666667,0.350277778,0.189722222,0.0,1.19,0,0.206979,76,0,3,4,1,1,0
327,328,3,pt,1,1,1,1,1.7552777780000002,0.526666667,0.3833333329999999,0.3363888889999999,0.2216666669999999,0.0,1.16,0,0.180017,76,0,3,4,1,1,0
328,329,4,drive,1,1,1,1,1.718888889,0.533611111,1.004722222,0.466666667,0.116111111,3.0,1.04,1,0.457738,77,1,1,3,0,1,1
329,330,4,drive,1,1,1,1,1.6705555559999998,0.467777778,0.7313888880000001,0.5030555560000001,0.2144444439999999,3.0,1.06,1,0.352844,77,1,1,3,0,1,1
330,331,4,drive,1,1,1,1,0.366111111,0.091111111,0.066666667,0.134722222,0.2419444439999999,1.5,0.33,0,0.113402,78,0,5,3,1,1,2
331,332,4,drive,1,1,1,1,5.387222222,1.633611111,0.5499999999999999,0.969722222,0.222777778,6.4,3.92,1,0.61014,78,0,3,3,1,1,2
332,333,4,drive,1,1,1,1,5.446666667000001,1.688333333,0.5,0.8080555559999999,0.223055556,6.4,3.68,1,0.405981,78,0,3,3,1,1,2
333,334,4,drive,1,1,1,1,5.387222222,1.633611111,0.5499999999999999,0.969722222,0.222777778,4.25,3.92,1,0.61014,78,1,3,4,0,1,2
334,335,4,drive,1,1,1,1,5.446666667000001,1.688333333,0.5,0.8080555559999999,0.223055556,4.25,3.68,1,0.405981,78,1,3,4,0,1,2
335,336,4,drive,1,1,1,1,5.387222222,1.633611111,0.5499999999999999,0.969722222,0.222777778,1.89,3.46,1,0.61014,78,2,3,1,1,0,2
336,337,4,drive,1,1,1,1,5.446666667000001,1.688333333,0.5,0.8080555559999999,0.223055556,1.89,3.27,1,0.405981,78,2,3,1,1,0,2
337,338,4,drive,1,1,1,1,0.487777778,0.1725,0.26666666699999997,0.129722222,0.13,3.0,0.33,1,0.331906,79,0,3,1,1,1,2
338,339,4,drive,1,1,1,1,0.484166667,0.182777778,0.314444444,0.169166667,0.120555556,3.0,0.36,1,0.500821,79,0,3,1,1,1,2
339,340,4,drive,1,1,1,1,0.238888889,0.083888889,0.0891666669999999,0.093055556,0.163888889,1.5,0.18,0,0.080597,79,0,3,1,1,1,2
340,341,3,pt,1,1,1,1,0.2119444439999999,0.0536111109999999,0.08,0.038333333,0.019166667,1.5,0.12,0,0.65942,80,0,3,2,1,1,0
341,342,3,pt,1,1,1,1,0.2047222219999999,0.069444444,0.1041666669999999,0.053055556,0.0288888889999999,1.5,0.14,0,0.7905760000000001,80,0,3,2,1,1,0
342,343,1,walk,1,1,1,1,0.375833333,0.103333333,0.055555556,0.025,0.208333333,1.5,0.08,0,0.0444444,81,0,3,3,0,1,2
343,344,1,walk,1,1,1,1,0.3825,0.114722222,0.0475,0.0252777779999999,0.153055556,1.5,0.08,0,0.1428569999999999,81,0,3,3,0,1,2
344,345,4,drive,1,1,1,1,0.474166667,0.163055556,0.126388889,0.115,0.058888889,1.5,0.33,0,0.227053,81,1,3,2,1,1,2
345,346,4,drive,1,1,1,1,0.4577777779999999,0.136111111,0.1166666669999999,0.091111111,0.063611111,1.5,0.3,0,0.344512,81,1,3,2,1,1,2
346,347,4,drive,1,1,1,1,0.814444444,0.221111111,0.560277778,0.293888889,0.051944444,3.0,0.83,1,0.6361060000000001,81,1,2,2,1,1,2
347,348,4,drive,1,1,1,1,0.814444444,0.221111111,0.309722222,0.231666667,0.176388889,3.0,0.76,1,0.583933,81,1,2,2,1,1,2
348,349,4,drive,1,1,1,1,0.814444444,0.221111111,0.560277778,0.293888889,0.051944444,0.0,0.83,1,0.6361060000000001,81,2,3,1,1,0,2
349,350,1,walk,1,1,1,1,0.375833333,0.103333333,0.055555556,0.025,0.208333333,0.0,0.08,0,0.0444444,81,3,3,1,0,0,2
350,351,1,walk,1,1,1,1,0.3825,0.114722222,0.0475,0.0252777779999999,0.153055556,0.0,0.08,0,0.1428569999999999,81,3,3,1,0,0,2
351,352,1,walk,1,1,1,1,0.375833333,0.103333333,0.055555556,0.025,0.208333333,0.0,0.08,0,0.0444444,81,4,3,1,0,0,2
352,353,1,walk,1,1,1,1,0.3825,0.114722222,0.0475,0.0252777779999999,0.153055556,0.0,0.08,0,0.1428569999999999,81,4,3,1,0,0,2
