id,obs_id,choice,chosen_alt,av_1,av_2,timept,timecar,costpt,costcar,walkingtimept,waitingtimept,nbtransf,ovt_pt_transit,housetype,ownhouse,income,gender,st,caravail,education,age,destact,nbcar,nbhousehold
54200301,985,2,private,1,1,169,73,30.2,6.38,50,9,7,59,2,1,5,1,False,1,1,2,3,2,4
54200302,986,2,private,1,1,169,73,30.2,6.38,50,9,7,59,2,1,5,2,False,1,2,2,3,2,4
54200327,987,2,private,1,1,22,11,3.8,0.71,15,0,0,15,2,2,3,2,False,1,1,3,1,1,1
54200327,988,2,private,1,1,12,2,2.2,0.18,10,0,0,10,2,2,3,2,False,1,1,3,2,1,1
54200335,989,1,transit,1,1,170,79,35.6,8.1,64,10,4,74,1,1,6,2,True,1,2,2,1,1,2
54200336,990,1,transit,1,1,54,23,10.4,1.54,33,0,0,33,1,1,6,2,True,1,2,2,2,1,2
54200342,991,1,transit,1,1,52,24,7.6,1.61,31,0,0,31,1,1,6,2,True,1,2,4,1,1,2
54200342,992,2,private,1,1,82,36,11.2,2.56,34,3,2,37,1,1,6,2,True,1,2,4,5,1,2
54200407,993,2,private,1,1,89,34,7.6,2.24,25,10,2,35,1,1,6,2,True,1,0,3,1,2,2
54200477,994,2,private,1,1,66,26,7.6,1.81,22,14,2,36,1,1,4,2,False,1,1,4,1,1,4
54200477,995,2,private,1,1,82,21,7.6,1.47,57,2,1,59,1,1,4,2,False,1,1,4,1,1,4
54200478,996,2,private,1,1,29,10,3.8,0.71,18,0,0,18,1,1,4,1,True,1,1,2,1,1,4
54200489,997,2,private,1,1,44,4,7.8,0.55,36,0,0,36,1,1,3,2,False,1,1,2,2,1,4
54200489,998,2,private,1,1,111,28,11.2,2.08,41,26,2,67,1,1,3,2,False,1,1,2,2,1,4
54200490,999,2,private,1,1,150,41,7.6,2.92,65,18,2,83,1,1,4,1,False,1,1,2,5,1,4
54200563,1000,2,private,1,1,107,33,12.6,2.41,47,7,1,54,1,1,4,1,False,1,1,4,4,1,2
54200612,1001,2,private,1,1,42,12,3.8,0.84,21,1,1,22,1,1,3,1,True,1,1,4,3,1,2
54200622,1002,1,transit,1,1,46,24,7.6,1.66,22,0,0,22,2,1,5,2,True,1,1,4,1,1,2
54200661,1003,2,private,1,1,155,53,28.0,4.6,31,41,6,72,2,2,3,2,True,1,1,2,5,2,3
54200661,1004,2,private,1,1,53,8,5.6,0.64,47,0,0,47,2,2,3,2,True,1,1,2,6,2,3
54200662,1005,2,private,1,1,137,76,23.2,6.48,42,8,5,50,2,2,3,1,True,1,1,2,1,2,3
54200675,1006,1,transit,1,1,127,62,27.4,5.62,45,7,3,52,2,1,6,1,True,1,2,2,1,1,3
54200685,1007,2,private,1,1,43,20,7.6,1.38,22,0,0,22,2,2,4,1,False,1,2,2,1,1,1
54200749,1008,2,private,1,1,206,111,61.0,13.74,46,13,5,59,2,2,5,2,True,1,1,2,1,1,1
54200781,1009,1,transit,1,1,133,68,26.6,5.75,41,21,4,62,2,2,4,2,True,1,0,1,1,1,2
54200781,1010,2,private,1,1,54,6,5.6,0.66,41,0,0,41,2,2,4,2,True,1,0,1,5,1,2
54200782,1011,2,private,1,1,113,37,16.8,2.75,38,3,3,41,2,2,4,2,True,1,1,3,1,1,2
54200782,1012,2,private,1,1,139,37,11.2,2.54,44,19,3,63,2,2,4,2,True,1,1,3,1,1,2
54200875,1013,2,private,1,1,23,10,3.8,0.71,16,0,0,16,2,1,3,1,False,1,2,4,6,2,2
54200875,1014,2,private,1,1,47,16,3.8,1.1,16,6,1,22,2,1,3,1,False,1,2,4,6,2,2
54200875,1015,2,private,1,1,25,12,3.8,0.87,16,0,0,16,2,1,3,1,False,1,2,4,2,2,2
54200875,1016,2,private,1,1,56,19,7.6,1.35,36,0,0,36,2,1,3,1,False,1,2,4,5,2,2
54200884,1017,1,transit,1,1,158,68,29.2,6.93,53,15,3,68,1,1,6,1,True,1,2,3,1,2,2
54200981,1018,1,transit,1,1,222,151,70.6,18.67,71,2,2,73,1,2,5,2,True,1,1,1,1,2,3
54201031,1019,1,transit,1,1,73,28,7.6,2.04,26,8,2,34,1,1,5,1,True,1,1,2,1,1,4
54201032,1020,1,transit,1,1,92,26,7.6,1.79,46,15,2,61,1,1,5,2,True,1,2,2,5,1,4
54201032,1021,1,transit,1,1,79,28,7.6,1.85,36,3,1,39,1,1,5,2,True,1,2,2,2,1,4
54201091,1022,2,private,1,1,158,79,25.8,7.12,38,17,2,55,1,1,4,1,False,1,2,2,1,2,4
54201194,1023,1,transit,1,1,57,27,12.2,1.22,44,0,0,44,2,2,4,1,True,0,2,3,1,0,1
54201201,1024,2,private,1,1,109,32,13.0,2.24,33,6,4,39,2,2,3,1,False,1,1,3,1,1,1
54201201,1025,2,private,1,1,109,123,9.4,13.4,24,40,4,64,2,2,3,1,False,1,1,3,6,1,1
54201220,1026,1,transit,1,1,28,11,3.8,0.72,18,0,0,18,1,1,5,2,True,1,1,3,1,1,2
54201221,1027,2,private,1,1,346,179,60.6,18.0,38,31,8,69,1,1,5,1,True,1,1,4,5,1,2
54260044,1028,2,private,1,1,100,31,11.2,2.34,35,6,4,41,1,1,6,1,False,1,2,4,5,1,2
54260060,1029,1,transit,1,1,142,72,21.2,4.34,36,20,4,56,1,1,6,1,True,1,3,4,1,1,2
54260075,1030,1,transit,1,1,151,29,40.8,1.87,45,16,2,61,1,1,4,2,False,1,1,3,1,2,4
54260076,1031,1,transit,1,1,156,70,29.2,7.07,31,30,3,61,1,1,4,2,True,1,1,1,1,2,4
54260117,1032,2,private,1,1,71,20,11.2,1.47,34,16,2,50,2,2,4,1,True,1,1,4,6,1,2
54260118,1033,2,private,1,1,300,118,29.2,9.31,80,46,4,126,2,2,4,1,True,1,1,4,6,1,2
54260136,1034,2,private,1,1,91,34,7.6,2.43,34,13,2,47,1,1,4,1,True,1,1,4,5,2,2
54260155,1035,2,private,1,1,296,118,63.6,14.24,93,60,6,153,1,1,4,1,True,1,3,4,7,2,2
54260172,1036,2,private,1,1,114,29,10.4,2.11,76,6,1,82,1,1,4,1,False,1,1,4,3,1,2
54260175,1037,2,private,1,1,220,83,42.8,7.2,104,14,5,118,1,1,6,2,False,1,1,2,1,2,3
54260211,1038,2,private,1,1,44,0,2.2,0.05,42,0,0,42,2,2,3,1,False,1,1,2,7,2,4
54260211,1039,2,private,1,1,97,22,21.4,1.54,24,16,2,40,2,2,3,1,False,1,1,2,4,2,4
54260212,1040,2,private,1,1,122,29,22.6,2.12,27,23,2,50,2,2,3,2,True,1,1,2,1,2,4
54260217,1041,2,private,1,1,121,46,16.8,3.24,54,19,4,73,1,1,6,1,True,1,1,2,2,2,2
54260218,1042,2,private,1,1,115,45,14.8,3.11,43,17,2,60,1,1,6,2,True,1,2,2,1,2,2
54260229,1043,2,private,1,1,125,48,16.8,3.19,32,17,2,49,1,1,4,2,True,1,1,1,6,1,5
54260314,1044,2,private,1,1,4,0,0.0,0.02,4,0,0,4,1,1,3,1,False,1,1,4,3,1,2
54260327,1045,1,transit,1,1,127,77,31.6,6.67,43,5,3,48,1,1,6,1,True,1,0,3,1,1,4
54260331,1046,1,transit,1,1,38,16,3.8,1.1,21,0,0,21,2,2,5,2,True,1,2,2,6,2,2
54260349,1047,1,transit,1,1,70,29,7.6,2.06,38,0,0,38,1,1,4,2,True,1,1,2,2,1,4
54260349,1048,2,private,1,1,50,10,5.0,0.85,42,0,0,42,1,1,4,2,True,1,1,2,6,1,4
54260373,1049,2,private,1,1,149,33,14.4,2.48,77,3,2,80,2,2,4,2,False,1,2,1,1,1,1
54260389,1050,2,private,1,1,243,60,52.4,4.48,43,62,7,105,2,2,3,2,False,1,0,2,4,1,3
54260409,1051,2,private,1,1,115,44,20.8,3.23,32,10,5,42,2,2,4,1,False,1,1,2,1,1,4
54260417,1052,2,private,1,1,48,6,2.8,0.54,5,38,1,43,2,2,4,2,False,1,1,3,1,2,2
54260483,1053,2,private,1,1,98,21,7.6,1.48,31,3,2,34,1,1,4,2,True,1,1,2,5,1,4
54260695,1054,2,private,1,1,378,196,101.6,26.17,78,70,8,148,1,1,5,1,True,1,1,3,3,1,3
54260731,1055,1,transit,1,1,66,34,10.6,2.83,12,11,2,23,2,2,3,1,True,0,1,3,2,0,4
54260732,1056,1,transit,1,1,120,55,20.8,4.24,34,16,2,50,2,2,3,1,True,0,1,3,5,0,4
54260756,1057,2,private,1,1,20,61,3.8,7.74,14,0,0,14,2,2,4,1,True,1,1,3,1,2,3
54260870,1058,1,transit,1,1,134,71,27.8,5.16,34,20,4,54,1,1,3,1,True,1,3,4,2,2,2
54260870,1059,1,transit,1,1,158,72,33.2,6.39,47,17,4,64,1,1,3,1,True,1,3,4,5,2,2
54260889,1060,2,private,1,1,25,5,3.8,0.4,20,0,0,20,1,1,6,2,False,1,1,3,2,2,3
54260889,1061,2,private,1,1,97,30,11.8,2.45,31,9,2,40,1,1,6,2,False,1,1,3,6,2,3
54260897,1062,1,transit,1,1,117,68,25.2,5.65,42,8,2,50,2,2,6,1,False,1,2,2,1,2,2
54260925,1063,2,private,1,1,133,48,16.8,3.46,43,23,4,66,1,1,5,2,False,1,2,2,6,2,4
54260956,1064,1,transit,1,1,34,16,3.8,1.12,22,0,0,22,1,1,4,2,True,1,1,2,1,1,4
54261011,1065,2,private,1,1,121,58,20.0,4.62,42,11,4,53,1,1,4,1,False,1,1,2,1,2,3
54261040,1066,2,private,1,1,51,16,7.6,1.26,32,0,0,32,1,1,5,1,True,1,1,3,6,2,2
54261041,1067,2,private,1,1,34,13,3.8,0.94,19,0,0,19,1,1,5,2,True,1,1,3,1,2,2
54261138,1068,2,private,1,1,86,30,7.6,2.12,28,14,2,42,1,1,6,2,False,1,1,3,1,2,3
54261190,1069,2,private,1,1,108,33,11.0,3.15,28,24,2,52,1,1,4,1,False,1,1,3,2,2,3
54261209,1070,1,transit,1,1,75,27,10.4,1.89,40,0,0,40,2,1,4,2,True,1,1,2,5,1,5
54261292,1071,2,private,1,1,43,15,3.8,1.02,19,5,1,24,1,2,4,2,False,1,1,2,1,2,4
54261326,1072,1,transit,1,1,205,104,56.2,13.53,41,46,5,87,1,1,4,2,True,1,1,2,6,1,4
54261327,1073,1,transit,1,1,59,26,7.6,1.92,30,0,0,30,1,1,4,2,True,1,1,2,2,1,4
54261364,1074,1,transit,1,1,19,12,3.8,0.88,9,0,0,9,1,1,6,1,True,1,2,3,5,2,5
54261364,1075,2,private,1,1,63,13,5.6,0.9,22,1,1,23,1,1,6,1,True,1,2,3,3,2,5
54261408,1076,2,private,1,1,170,69,26.2,6.22,54,26,5,80,1,1,5,1,True,1,1,3,1,1,2
54261409,1077,1,transit,1,1,99,28,7.6,1.83,74,0,0,74,1,2,1,2,True,1,1,1,1,1,2
54261413,1078,1,transit,1,1,71,30,7.6,2.09,40,0,0,40,1,1,5,1,True,1,1,3,1,2,3
54261430,1079,2,private,1,1,90,48,14.6,5.26,29,6,2,35,1,1,5,1,False,1,2,2,1,2,3
54261438,1080,1,transit,1,1,62,41,15.8,3.41,17,4,2,21,1,1,6,2,True,0,1,4,6,1,2
54261458,1081,2,private,1,1,57,11,3.8,0.75,16,9,1,25,1,1,3,1,False,1,1,4,2,1,1
54261491,1082,2,private,1,1,14,4,2.2,0.13,13,0,0,13,1,1,3,1,False,1,1,3,1,1,2
54261491,1083,2,private,1,1,16,3,2.2,0.26,14,0,0,14,1,1,3,1,False,1,1,3,5,1,2
54261491,1084,2,private,1,1,40,11,5.6,0.85,19,6,1,25,1,1,3,1,False,1,1,3,2,1,2
54261512,1085,2,private,1,1,32,13,3.8,0.89,20,0,0,20,1,1,5,2,False,1,1,4,1,2,2
54261518,1086,2,private,1,1,74,40,15.8,3.2,27,3,2,30,1,1,4,1,True,1,2,4,5,2,2
54261519,1087,2,private,1,1,74,40,15.8,3.2,27,3,2,30,1,1,4,2,True,1,1,4,5,2,2
54261566,1088,2,private,1,1,34,14,5.6,0.18,32,0,0,32,1,1,4,2,True,1,0,3,1,1,2
54261566,1089,2,private,1,1,31,2,5.6,0.18,28,0,0,28,1,1,4,2,True,1,0,3,2,1,2
54261567,1090,2,private,1,1,43,10,5.6,0.85,30,0,0,30,1,1,4,1,False,1,1,4,1,1,2
54261567,1091,2,private,1,1,88,34,7.6,2.37,39,3,2,42,1,1,4,1,False,1,1,4,7,1,2
54261626,1092,1,transit,1,1,254,129,54.0,13.41,74,14,2,88,1,1,4,2,True,1,1,3,6,1,2
54261627,1093,2,private,1,1,115,32,11.2,2.24,35,26,3,61,1,1,4,1,True,1,1,4,5,1,2
54420061,1094,1,transit,1,1,29,12,3.8,0.8,9,4,1,13,2,1,4,2,True,1,1,4,2,1,2
54420062,1095,1,transit,1,1,20,10,3.8,0.74,14,0,0,14,2,1,4,1,True,1,2,4,6,1,2
54420085,1096,2,private,1,1,11,12,3.8,0.82,5,0,0,5,2,2,3,2,True,1,1,2,2,1,3
54420119,1097,1,transit,1,1,183,125,57.6,15.83,25,21,3,46,2,2,3,2,True,1,1,4,5,1,2
54420120,1098,2,private,1,1,28,21,7.6,1.49,26,0,0,26,2,2,4,1,True,1,1,4,5,1,2
54420120,1099,1,transit,1,1,54,24,7.6,1.84,30,0,0,30,2,2,4,1,True,1,1,4,5,1,2
54420163,1100,1,transit,1,1,36,11,3.8,0.78,13,4,1,17,2,1,6,1,True,1,0,4,3,2,3
54420437,1101,1,transit,1,1,42,21,7.6,1.43,20,0,0,20,2,2,4,1,True,1,1,3,6,1,1
54420441,1102,2,private,1,1,87,20,10.2,1.71,42,6,2,48,1,1,6,1,True,1,1,3,1,1,2
54420563,1103,1,transit,1,1,51,29,13.6,2.84,19,3,1,22,2,1,1,2,True,1,2,3,3,1,1
54420577,1104,2,private,1,1,28,12,3.8,0.81,15,0,0,15,1,1,3,2,True,1,1,3,2,1,2
54420585,1105,1,transit,1,1,65,32,16.8,2.27,20,0,0,20,1,1,3,1,True,1,1,2,1,1,4
54420606,1106,1,transit,1,1,185,135,80.8,19.11,40,19,6,59,1,1,5,1,True,1,1,2,1,1,3
54420643,1107,2,private,1,1,217,130,66.0,14.36,23,48,3,71,1,2,6,2,True,1,2,2,6,1,3
54420654,1108,2,private,1,1,122,25,14.6,2.26,52,15,2,67,1,1,6,1,False,1,2,3,1,1,4
54420688,1109,1,transit,1,1,29,22,7.6,1.63,8,0,0,8,2,2,3,2,True,1,1,3,6,1,2
54420699,1110,1,transit,1,1,25,12,3.4,0.84,10,0,0,10,2,2,1,2,True,1,1,2,7,1,4
54420839,1111,1,transit,1,1,48,22,6.8,1.5,27,0,0,27,2,2,4,2,True,1,2,2,2,0,2
54420840,1112,1,transit,1,1,53,24,6.8,1.74,35,0,0,35,2,2,4,1,True,0,1,1,1,0,2
54420907,1113,2,private,1,1,165,66,14.8,5.8,69,24,7,93,1,1,3,2,True,1,1,4,1,1,2
54420910,1114,1,transit,1,1,27,6,7.6,0.6,24,0,0,24,1,1,4,2,False,0,1,4,7,0,2
54420910,1115,1,transit,1,1,161,120,19.1,11.29,26,25,5,51,1,1,4,2,False,0,1,4,10,0,2
54420971,1116,1,transit,1,1,34,19,7.6,1.58,18,0,0,18,1,1,4,2,True,1,1,4,3,1,2
54420972,1117,1,transit,1,1,44,19,7.6,1.58,21,0,0,21,1,1,4,1,True,1,1,4,3,1,2
54421061,1118,2,private,1,1,149,46,19.8,3.92,67,9,3,76,1,1,6,1,True,1,2,2,2,2,2
54421128,1119,1,transit,1,1,21,11,3.8,0.8,9,0,0,9,1,2,4,2,True,1,1,4,7,1,2
54421128,1120,1,transit,1,1,54,30,13.6,2.85,16,4,1,20,1,2,4,2,True,1,1,4,6,1,2
54421151,1121,2,private,1,1,20,3,3.8,0.2,19,0,0,19,2,2,6,1,True,1,2,2,1,1,1
54421151,1122,2,private,1,1,69,20,12.4,2.02,24,12,2,36,2,2,6,1,True,1,2,2,5,1,1
54421189,1123,2,private,1,1,57,14,7.6,1.06,47,0,0,47,2,2,6,1,True,1,1,2,1,2,2
54421189,1124,2,private,1,1,57,14,7.6,1.06,37,0,0,37,2,2,6,1,True,1,1,2,1,2,2
54421189,1125,1,transit,1,1,59,28,13.6,2.71,22,3,2,25,2,2,6,1,True,1,1,2,6,2,2
54421191,1126,1,transit,1,1,314,192,95.8,7.41,52,17,4,69,2,1,4,1,True,1,1,4,3,1,3
54421192,1127,1,transit,1,1,115,63,27.2,6.19,41,3,5,44,2,1,4,1,True,1,1,4,1,1,3
54421201,1128,1,transit,1,1,169,86,36.0,11.64,38,17,5,55,1,1,6,2,True,1,2,3,1,2,3
54421257,1129,1,transit,1,1,21,11,3.8,0.77,6,0,0,6,2,1,4,1,True,1,1,4,5,1,2
54421279,1130,1,transit,1,1,67,61,27.2,5.84,9,4,2,13,2,2,3,1,True,1,2,2,10,0,2
54421279,1131,1,transit,1,1,81,52,23.4,5.18,21,4,2,25,2,2,3,1,True,1,2,2,7,0,2
54421282,1132,1,transit,1,1,107,61,28.8,5.89,19,6,4,25,2,2,2,2,True,0,1,2,6,0,2
54421379,1133,2,private,1,1,34,19,5.6,1.3,13,0,0,13,2,2,4,1,False,1,0,4,6,1,1
54421439,1134,1,transit,1,1,110,52,27.2,5.34,32,12,5,44,1,1,6,1,True,1,1,2,1,2,3
54421440,1135,1,transit,1,1,100,64,27.2,6.18,35,6,4,41,1,1,6,2,True,1,1,2,1,2,3
54421440,1136,2,private,1,1,106,33,18.4,3.02,41,13,3,54,1,1,6,2,True,1,1,2,4,2,3
54429999,1137,2,private,1,1,136,44,32.2,3.05,30,49,3,79,1,1,6,1,True,1,1,3,1,2,4
54440058,1138,2,private,1,1,134,55,33.6,6.81,19,36,6,55,1,1,4,2,True,1,1,3,6,1,2
54440108,1139,1,transit,1,1,75,38,11.2,2.62,27,0,0,27,1,1,4,2,True,1,2,4,5,1,1
54440122,1140,2,private,1,1,147,36,11.2,2.58,62,20,4,82,2,1,5,1,True,1,1,4,1,2,2
54440123,1141,2,private,1,1,40,14,15.2,1.04,28,0,0,28,2,1,1,2,True,1,1,4,2,2,2
54440142,1142,2,private,1,1,91,20,7.6,1.48,34,8,2,42,1,1,3,1,True,1,1,4,5,1,2
54440148,1143,2,private,1,1,81,28,11.4,2.1,63,0,0,63,1,1,3,1,False,1,1,4,7,1,2
54440149,1144,2,private,1,1,126,46,19.0,3.39,89,0,0,89,1,1,3,2,True,1,1,4,4,1,2
54440188,1145,2,private,1,1,131,46,14.8,3.55,60,18,6,78,1,1,6,2,True,1,2,3,1,2,2
54440235,1146,2,private,1,1,414,125,45.8,14.03,130,98,8,228,2,2,3,1,True,1,1,2,1,1,1
54440295,1147,2,private,1,1,184,58,25.6,4.15,74,16,4,90,2,1,2,2,True,1,1,4,3,1,1
54440340,1148,2,private,1,1,108,44,11.2,2.98,73,0,0,73,1,1,4,1,True,1,1,4,2,2,2
54440340,1149,2,private,1,1,89,22,7.6,1.56,73,3,1,76,1,1,4,1,True,1,1,4,6,2,2
54440341,1150,2,private,1,1,90,34,19.0,8.3,62,0,0,62,1,1,4,2,True,1,1,4,2,2,2
54440366,1151,2,private,1,1,42,14,7.6,1.04,30,0,0,30,1,1,4,2,True,1,1,2,2,2,4
54440426,1152,1,transit,1,1,90,42,18.6,2.81,36,0,0,36,2,2,5,1,True,1,2,2,1,1,3
54440438,1153,1,transit,1,1,53,14,8.0,1.08,24,0,0,24,2,2,1,2,True,0,0,1,5,0,1
54440439,1154,1,transit,1,1,184,88,39.2,10.04,74,1,1,75,2,2,1,2,True,0,0,1,11,0,1
54440474,1155,2,private,1,1,138,36,11.2,2.5,44,42,4,86,1,1,4,1,True,1,2,2,1,2,4
54440474,1156,2,private,1,1,142,42,18.8,3.0,58,23,3,81,1,1,4,1,True,1,2,2,1,2,4
54440475,1157,2,private,1,1,199,42,18.8,2.98,98,39,5,137,1,1,4,1,True,1,2,2,1,2,4
54440508,1158,2,private,1,1,207,58,32.0,5.47,81,41,6,122,1,2,5,1,False,1,1,3,1,2,4
54440509,1159,2,private,1,1,141,30,11.2,2.2,58,41,2,99,1,2,5,1,False,1,1,3,5,2,4
54440529,1160,2,private,1,1,118,56,20.8,3.91,41,8,4,49,1,1,5,2,False,1,1,2,1,1,1
54440541,1161,1,transit,1,1,80,29,16.4,4.07,26,2,1,28,1,1,5,2,True,1,1,3,6,2,4
54440574,1162,1,transit,1,1,126,40,15.2,2.92,68,0,0,68,1,1,5,1,True,1,1,4,1,1,2
54440575,1163,1,transit,1,1,212,142,88.0,18.61,42,23,8,65,1,1,5,1,True,1,1,4,1,1,2
54440575,1164,2,private,1,1,64,12,7.6,0.98,47,0,0,47,1,1,5,1,True,1,1,4,7,1,2
54440582,1165,2,private,1,1,23,7,3.8,0.52,16,0,0,16,1,1,2,1,True,1,1,4,2,2,2
54440583,1166,2,private,1,1,260,62,72.0,17.12,32,46,3,78,1,1,2,1,True,1,1,4,6,2,2
54440592,1167,2,private,1,1,218,69,36.0,5.69,120,7,4,127,1,1,5,1,True,1,1,3,1,2,2
54440796,1168,2,private,1,1,144,54,23.6,4.38,62,10,4,72,2,1,4,1,False,1,1,2,1,2,4
54440872,1169,2,private,1,1,114,39,20.0,2.76,38,15,4,53,1,2,3,1,False,1,1,3,1,1,1
54440873,1170,2,private,1,1,323,157,74.4,17.15,37,73,9,110,1,2,3,1,False,1,1,3,3,1,1
54440891,1171,2,private,1,1,96,31,22.8,2.77,24,18,4,42,1,1,6,1,False,1,1,3,1,2,4
54440922,1172,2,private,1,1,42,19,9.0,1.3,14,1,1,15,1,1,4,1,False,1,1,3,3,2,2
54440982,1173,2,private,1,1,40,14,3.8,0.94,13,8,1,21,2,2,5,2,True,1,2,2,1,2,2
54440983,1174,2,private,1,1,40,14,3.8,0.94,13,12,1,25,2,2,5,2,True,1,2,2,1,2,2
54440987,1175,1,transit,1,1,171,81,40.0,7.33,40,21,5,61,1,1,4,1,True,1,1,3,1,1,4
54441060,1176,2,private,1,1,94,40,29.0,2.74,43,0,0,43,2,1,3,2,False,1,1,3,3,1,1
54441126,1177,2,private,1,1,91,14,7.6,0.99,60,4,1,64,1,1,5,2,True,1,1,2,5,2,3
54441126,1178,2,private,1,1,38,14,7.6,1.02,24,0,0,24,1,1,5,2,True,1,1,2,2,2,3
54441127,1179,2,private,1,1,205,71,37.8,6.68,94,11,4,105,1,1,5,1,True,1,1,2,1,2,3
54441132,1180,2,private,1,1,78,19,7.6,1.34,62,0,0,62,1,1,2,1,False,1,1,2,1,1,1
54441132,1181,2,private,1,1,115,19,9.4,1.34,83,5,1,88,1,1,2,1,False,1,1,2,1,1,1
54540006,1182,1,transit,1,1,95,24,14.8,1.88,28,12,4,40,1,2,6,1,True,1,0,1,1,2,4
54540006,1183,2,private,1,1,107,8,9.4,0.54,10,38,3,48,1,2,6,1,True,1,0,1,6,2,4
54540010,1184,2,private,1,1,161,57,24.4,4.91,56,14,5,70,1,1,3,2,True,1,1,4,2,2,2
54540027,1185,1,transit,1,1,108,93,36.2,7.76,33,0,0,33,1,1,6,1,True,1,3,4,1,1,2
54540059,1186,2,private,1,1,81,31,21.4,3.17,26,2,2,28,1,1,6,1,False,1,1,3,1,1,1
54540098,1187,2,private,1,1,68,32,11.0,2.49,18,12,4,30,2,2,4,2,False,1,2,2,1,1,1
54540135,1188,2,private,1,1,484,181,80.6,16.04,131,100,9,231,2,2,6,1,False,1,1,3,6,2,2
54540136,1189,2,private,1,1,127,64,23.6,5.3,50,7,3,57,2,2,6,2,True,1,1,3,10,2,2
54540145,1190,1,transit,1,1,171,70,33.8,5.03,32,35,5,67,1,1,5,1,True,1,2,4,6,1,2
54540164,1191,2,private,1,1,176,64,32.0,7.86,45,29,6,74,1,1,3,2,True,1,1,4,1,1,1
54540180,1192,2,private,1,1,104,40,11.2,3.2,46,2,2,48,1,1,6,1,False,1,1,1,1,2,3
54540184,1193,2,private,1,1,104,51,22.0,4.26,27,5,3,32,1,1,4,1,False,1,1,4,6,2,2
54540243,1194,2,private,1,1,66,28,11.0,2.45,21,14,2,35,1,1,4,1,False,1,1,4,1,2,2
54540243,1195,2,private,1,1,216,110,60.6,15.04,37,39,3,76,1,1,4,1,False,1,1,4,5,2,2
54540243,1196,2,private,1,1,46,25,5.6,1.68,32,0,0,32,1,1,4,1,False,1,1,4,2,2,2
54540269,1197,2,private,1,1,111,26,7.6,1.97,94,0,0,94,1,1,4,1,True,1,2,4,2,1,2
54540270,1198,2,private,1,1,111,13,7.6,1.1,94,5,0,99,1,1,4,2,True,1,1,4,2,1,2
54540399,1199,1,transit,1,1,144,74,33.4,6.38,65,1,2,66,2,2,5,2,True,1,1,3,1,2,2
54540400,1200,2,private,1,1,127,46,14.8,3.41,38,7,5,45,2,2,5,1,True,1,1,3,1,2,2
54540400,1201,2,private,1,1,159,61,14.5,5.99,52,24,5,76,2,2,5,1,True,1,1,3,6,2,2
54540426,1202,2,private,1,1,43,10,7.6,0.86,39,0,0,39,1,1,6,2,False,1,1,3,1,2,3
54540426,1203,2,private,1,1,126,42,17.0,2.97,81,1,1,82,1,1,6,2,False,1,1,3,3,2,3
54540451,1204,2,private,1,1,237,78,52.6,9.07,39,58,6,97,1,1,6,1,False,1,0,3,1,2,4
54540452,1205,2,private,1,1,90,25,14.4,1.78,60,1,2,61,1,1,6,2,False,1,1,3,1,2,4
54540466,1206,2,private,1,1,314,113,33.0,9.68,130,44,6,174,1,1,6,1,True,1,2,4,1,2,2
54540581,1207,2,private,1,1,25,11,3.8,0.81,11,0,0,11,2,1,6,2,True,1,2,3,3,2,2
54540632,1208,2,private,1,1,120,64,22.0,6.28,25,15,2,40,2,2,4,1,False,1,2,2,1,1,4
54540663,1209,1,transit,1,1,72,40,11.2,2.7,39,2,1,41,2,2,5,1,True,1,2,1,1,1,1
54540683,1210,1,transit,1,1,63,31,12.8,3.0,28,0,0,28,1,2,6,1,True,1,1,3,1,1,1
54540713,1211,2,private,1,1,59,16,7.6,1.16,43,0,0,43,1,1,6,2,True,1,1,2,4,1,4
54540713,1212,2,private,1,1,68,15,7.6,1.22,47,5,0,52,1,1,6,2,True,1,1,2,1,1,4
54540811,1213,2,private,1,1,90,24,9.4,1.64,68,5,1,73,1,1,5,2,True,1,1,2,7,2,2
54540811,1214,2,private,1,1,97,24,11.2,1.64,61,9,2,70,1,1,5,2,True,1,1,2,1,2,2
54540812,1215,2,private,1,1,110,51,14.0,3.61,57,0,1,57,1,1,5,1,True,1,1,2,1,2,2
54540853,1216,2,private,1,1,164,60,26.0,5.72,47,30,7,77,2,2,4,1,False,1,1,3,1,2,3
54540858,1217,2,private,1,1,105,38,11.2,2.62,41,19,1,60,1,1,5,1,True,1,1,4,3,2,2
54540888,1218,2,private,1,1,77,21,13.8,1.52,28,10,1,38,2,2,4,1,False,1,1,4,7,2,2
54540951,1219,2,private,1,1,70,81,15.2,9.85,11,7,2,18,2,2,3,2,True,1,1,4,2,1,1
54540955,1220,2,private,1,1,50,18,5.6,1.33,15,5,1,20,1,1,2,2,False,1,1,3,1,1,2
54540965,1221,1,transit,1,1,235,153,84.8,20.12,59,9,5,68,1,2,6,1,True,1,2,3,3,2,2
54540966,1222,2,private,1,1,56,179,7.6,22.29,38,0,0,38,1,2,6,1,True,1,2,3,2,2,2
54540989,1223,1,transit,1,1,61,31,11.6,3.05,19,5,2,24,1,2,1,1,True,0,1,1,1,2,3
54541011,1224,1,transit,1,1,46,28,11.2,1.95,15,0,0,15,1,2,2,2,True,0,1,3,2,0,2
54541019,1225,2,private,1,1,226,106,47.6,9.22,78,44,7,122,1,1,5,1,True,1,2,3,1,2,2
54541039,1226,2,private,1,1,152,51,31.2,4.58,42,39,5,81,1,1,6,1,True,1,2,2,1,2,5
